run_id,sf,query,time_offset_ms,power_w,gpu_util_pct,mem_used_mb,cpu_pkg_power_w,cpu_dram_power_w
h2o_sf2gb_q1,2gb,q1,28,58.36,0.0,15.0,111.0,1.8
h2o_sf2gb_q1,2gb,q1,135,53.05,0.0,16.0,104.0,1.8
h2o_sf2gb_q1,2gb,q1,232,53.2,0.0,18.0,102.3,1.8
h2o_sf2gb_q1,2gb,q1,307,53.2,0.0,283.0,108.3,1.9
h2o_sf2gb_q1,2gb,q1,381,53.48,0.0,283.0,108.2,1.8
h2o_sf2gb_q1,2gb,q1,515,53.44,0.0,283.0,109.8,1.8
h2o_sf2gb_q1,2gb,q1,589,53.44,0.0,283.0,108.5,1.8
h2o_sf2gb_q1,2gb,q1,663,53.31,0.0,283.0,107.4,1.8
h2o_sf2gb_q1,2gb,q1,737,53.38,0.0,283.0,108.2,1.8
h2o_sf2gb_q1,2gb,q1,810,53.31,0.0,283.0,109.7,1.8
h2o_sf2gb_q1,2gb,q1,885,53.31,0.0,283.0,108.8,1.8
h2o_sf2gb_q1,2gb,q1,958,52.64,0.0,283.0,108.6,1.8
h2o_sf2gb_q1,2gb,q1,1033,52.54,0.0,283.0,107.4,1.8
h2o_sf2gb_q1,2gb,q1,1107,52.54,0.0,283.0,111.4,1.8
h2o_sf2gb_q1,2gb,q1,1180,52.27,0.0,283.0,108.7,1.8
h2o_sf2gb_q1,2gb,q1,1253,52.2,0.0,283.0,110.6,1.8
h2o_sf2gb_q1,2gb,q1,1327,52.08,0.0,283.0,110.3,1.8
h2o_sf2gb_q1,2gb,q1,1400,52.08,0.0,283.0,108.4,1.8
h2o_sf2gb_q1,2gb,q1,1473,51.74,0.0,283.0,108.4,1.8
h2o_sf2gb_q1,2gb,q1,1597,51.58,0.0,283.0,111.2,1.8
h2o_sf2gb_q1,2gb,q1,1670,51.59,0.0,283.0,107.6,1.8
h2o_sf2gb_q1,2gb,q1,1744,51.49,0.0,283.0,109.6,1.8
h2o_sf2gb_q1,2gb,q1,1817,51.42,0.0,283.0,111.4,1.9
h2o_sf2gb_q1,2gb,q1,1890,51.42,0.0,283.0,107.9,1.8
h2o_sf2gb_q1,2gb,q1,1962,51.39,0.0,283.0,110.4,1.9
h2o_sf2gb_q1,2gb,q1,2036,51.33,0.0,283.0,108.7,1.9
h2o_sf2gb_q1,2gb,q1,2110,51.23,0.0,283.0,107.7,1.8
h2o_sf2gb_q1,2gb,q1,2183,51.23,0.0,283.0,109.4,1.8
h2o_sf2gb_q1,2gb,q1,2256,51.19,0.0,283.0,109.5,1.8
h2o_sf2gb_q1,2gb,q1,2329,51.13,0.0,283.0,109.7,1.9
