run_id,sf,query,time_offset_ms,power_w,gpu_util_pct,mem_used_mb,cpu_pkg_power_w,cpu_dram_power_w
h2o_sf2gb_q1,2gb,q1,25,45.97,1.0,15.0,110.3,1.9
h2o_sf2gb_q1,2gb,q1,144,45.97,1.0,18.0,101.5,1.8
h2o_sf2gb_q1,2gb,q1,225,45.89,1.0,283.0,105.6,1.8
h2o_sf2gb_q1,2gb,q1,301,45.89,1.0,3395.0,107.4,1.8
h2o_sf2gb_q1,2gb,q1,375,45.08,1.0,3395.0,106.3,1.8
h2o_sf2gb_q1,2gb,q1,449,40.72,1.0,3395.0,106.3,1.8
h2o_sf2gb_q1,2gb,q1,523,36.92,1.0,3395.0,107.6,1.8
h2o_sf2gb_q1,2gb,q1,598,36.92,1.0,3395.0,108.0,1.9
h2o_sf2gb_q1,2gb,q1,673,36.89,1.0,3395.0,113.0,1.8
h2o_sf2gb_q1,2gb,q1,746,36.86,1.0,3395.0,107.8,1.8
h2o_sf2gb_q1,2gb,q1,821,36.79,1.0,3395.0,106.0,1.8
h2o_sf2gb_q1,2gb,q1,895,36.79,1.0,3395.0,108.8,1.9
h2o_sf2gb_q1,2gb,q1,970,36.78,1.0,3395.0,106.5,1.8
h2o_sf2gb_q1,2gb,q1,1044,36.75,1.0,3395.0,108.6,1.9
h2o_sf2gb_q1,2gb,q1,1118,36.75,1.0,3395.0,106.8,1.8
h2o_sf2gb_q1,2gb,q1,1235,36.57,1.0,3403.0,106.6,2.1
h2o_sf2gb_q1,2gb,q1,1319,36.58,1.0,3453.0,104.6,1.8
h2o_sf2gb_q1,2gb,q1,1395,36.58,6.0,3437.0,106.4,1.9
h2o_sf2gb_q1,2gb,q1,1469,36.67,6.0,3437.0,109.1,1.8
h2o_sf2gb_q1,2gb,q1,1544,36.65,6.0,3437.0,108.8,1.8
h2o_sf2gb_q1,2gb,q1,1621,36.61,6.0,3437.0,109.7,1.8
h2o_sf2gb_q1,2gb,q1,1711,36.61,6.0,3437.0,105.9,1.8
h2o_sf2gb_q1,2gb,q1,1808,36.59,6.0,3437.0,104.4,1.8
h2o_sf2gb_q1,2gb,q1,1894,36.57,0.0,3437.0,107.7,1.9
h2o_sf2gb_q1,2gb,q1,1969,36.54,0.0,3437.0,101.0,1.8
h2o_sf2gb_q1,2gb,q1,2045,36.51,0.0,3439.0,103.7,1.9
h2o_sf2gb_q1,2gb,q1,2121,36.92,0.0,3441.0,107.3,2.0
h2o_sf2gb_q1,2gb,q1,2199,36.92,0.0,3441.0,104.6,1.9
h2o_sf2gb_q1,2gb,q1,2279,39.04,0.0,6559.0,109.2,1.8
h2o_sf2gb_q1,2gb,q1,2361,44.16,0.0,6559.0,107.9,1.8
h2o_sf2gb_q1,2gb,q1,2442,51.88,0.0,6559.0,109.1,1.8
h2o_sf2gb_q1,2gb,q1,2524,57.58,0.0,6559.0,108.8,1.8
h2o_sf2gb_q1,2gb,q1,2605,57.58,0.0,6559.0,107.4,1.8
h2o_sf2gb_q1,2gb,q1,2687,67.59,0.0,6559.0,109.5,1.8
