run_id,sf,query,time_offset_ms,power_w,gpu_util_pct,mem_used_mb,cpu_pkg_power_w,cpu_dram_power_w
h2o_sf1gb_q1,1gb,q1,24,48.9,1.0,15.0,107.0,1.8
h2o_sf1gb_q1,1gb,q1,132,48.86,1.0,18.0,103.9,1.8
h2o_sf1gb_q1,1gb,q1,213,48.61,1.0,3395.0,106.0,1.8
h2o_sf1gb_q1,1gb,q1,287,48.95,1.0,3395.0,106.9,1.8
h2o_sf1gb_q1,1gb,q1,361,49.01,1.0,3395.0,108.2,1.8
h2o_sf1gb_q1,1gb,q1,435,48.48,1.0,3395.0,108.2,1.9
h2o_sf1gb_q1,1gb,q1,508,48.48,1.0,3395.0,108.5,1.8
h2o_sf1gb_q1,1gb,q1,581,43.8,1.0,3395.0,109.1,1.9
h2o_sf1gb_q1,1gb,q1,655,43.68,1.0,3395.0,106.2,1.8
h2o_sf1gb_q1,1gb,q1,729,43.68,1.0,3395.0,108.4,1.9
h2o_sf1gb_q1,1gb,q1,802,43.65,1.0,3395.0,108.0,1.8
h2o_sf1gb_q1,1gb,q1,875,43.7,1.0,3395.0,106.2,1.8
h2o_sf1gb_q1,1gb,q1,949,43.77,1.0,3395.0,108.7,1.9
h2o_sf1gb_q1,1gb,q1,1022,43.77,1.0,3395.0,106.0,1.8
h2o_sf1gb_q1,1gb,q1,1095,43.74,1.0,3395.0,108.1,1.9
h2o_sf1gb_q1,1gb,q1,1200,43.66,1.0,3403.0,106.1,2.1
h2o_sf1gb_q1,1gb,q1,1277,43.44,1.0,3457.0,104.7,1.8
h2o_sf1gb_q1,1gb,q1,1351,44.05,1.0,3437.0,106.3,1.9
h2o_sf1gb_q1,1gb,q1,1427,44.05,1.0,3437.0,107.7,1.8
h2o_sf1gb_q1,1gb,q1,1503,44.14,1.0,3437.0,110.0,1.8
h2o_sf1gb_q1,1gb,q1,1579,44.09,1.0,3437.0,111.1,1.8
h2o_sf1gb_q1,1gb,q1,1681,44.08,1.0,3437.0,104.4,1.8
h2o_sf1gb_q1,1gb,q1,1768,44.19,1.0,3437.0,105.9,1.8
h2o_sf1gb_q1,1gb,q1,1845,44.14,1.0,3437.0,107.6,1.9
h2o_sf1gb_q1,1gb,q1,1918,44.14,0.0,3437.0,99.4,1.8
h2o_sf1gb_q1,1gb,q1,1994,44.27,0.0,3441.0,103.7,1.9
h2o_sf1gb_q1,1gb,q1,2071,44.86,0.0,3441.0,106.0,1.9
h2o_sf1gb_q1,1gb,q1,2154,49.27,0.0,3447.0,106.8,1.8
h2o_sf1gb_q1,1gb,q1,2233,49.27,0.0,3447.0,108.5,1.8
h2o_sf1gb_q1,1gb,q1,2315,59.93,0.0,3447.0,108.2,1.8
h2o_sf1gb_q1,1gb,q1,2396,67.75,95.0,3447.0,105.8,1.8
h2o_sf1gb_q1,1gb,q1,2479,79.8,95.0,3447.0,109.6,1.8
h2o_sf1gb_q1,1gb,q1,2561,85.75,95.0,3447.0,108.5,1.8
h2o_sf1gb_q1,1gb,q1,2639,95.07,95.0,3447.0,108.0,1.8
h2o_sf1gb_q1,1gb,q1,2722,95.07,95.0,3447.0,109.5,1.8
h2o_sf1gb_q1,1gb,q1,2803,110.52,95.0,3447.0,107.6,1.8
h2o_sf1gb_q1,1gb,q1,2885,120.78,95.0,3447.0,108.5,1.8
h2o_sf1gb_q1,1gb,q1,2964,131.08,95.0,3447.0,107.3,1.8
h2o_sf1gb_q1,1gb,q1,3046,132.43,95.0,3447.0,107.6,1.8
h2o_sf1gb_q1,1gb,q1,3127,132.43,95.0,3447.0,107.5,1.8
h2o_sf1gb_q1,1gb,q1,3210,146.04,95.0,3447.0,108.1,1.8
h2o_sf1gb_q1,1gb,q1,3291,146.09,95.0,3447.0,107.3,1.8
h2o_sf1gb_q1,1gb,q1,3373,146.21,96.0,3447.0,108.5,1.8
h2o_sf1gb_q1,1gb,q1,3451,146.25,96.0,3447.0,107.6,1.8
h2o_sf1gb_q1,1gb,q1,3529,146.25,96.0,3447.0,108.2,1.8
h2o_sf1gb_q1,1gb,q1,3607,146.34,96.0,3447.0,108.8,1.8
h2o_sf1gb_q1,1gb,q1,3688,146.37,96.0,3447.0,107.0,1.8
h2o_sf1gb_q1,1gb,q1,3770,146.31,96.0,3447.0,108.9,1.8
h2o_sf1gb_q1,1gb,q1,3852,146.25,96.0,3447.0,110.3,1.8
h2o_sf1gb_q1,1gb,q1,3930,146.25,96.0,3447.0,108.9,1.8
h2o_sf1gb_q1,1gb,q1,4012,146.23,96.0,3447.0,108.0,1.8
h2o_sf1gb_q1,1gb,q1,4093,146.13,96.0,3447.0,108.6,1.8
h2o_sf1gb_q1,1gb,q1,4175,146.09,96.0,3447.0,106.7,1.8
h2o_sf1gb_q1,1gb,q1,4257,146.04,96.0,3447.0,108.9,1.8
h2o_sf1gb_q1,1gb,q1,4338,145.99,96.0,3447.0,108.5,1.8
h2o_sf1gb_q1,1gb,q1,4418,145.99,96.0,3447.0,107.8,1.8
h2o_sf1gb_q1,1gb,q1,4499,145.79,96.0,3447.0,107.8,1.8
h2o_sf1gb_q1,1gb,q1,4581,145.71,96.0,3447.0,108.4,1.8
h2o_sf1gb_q1,1gb,q1,4662,145.69,96.0,3447.0,108.2,1.8
h2o_sf1gb_q1,1gb,q1,4741,145.59,96.0,3447.0,107.0,1.8
h2o_sf1gb_q1,1gb,q1,4822,145.59,96.0,3447.0,107.8,1.8
h2o_sf1gb_q1,1gb,q1,4902,145.6,96.0,3447.0,108.1,1.8
h2o_sf1gb_q1,1gb,q1,4982,145.47,96.0,3447.0,109.6,1.8
h2o_sf1gb_q1,1gb,q1,5064,145.43,96.0,3447.0,107.6,1.8
h2o_sf1gb_q1,1gb,q1,5146,145.39,96.0,3447.0,108.6,1.8
h2o_sf1gb_q1,1gb,q1,5225,145.39,96.0,3447.0,107.5,1.8
h2o_sf1gb_q1,1gb,q1,5305,145.27,96.0,3447.0,106.9,1.8
h2o_sf1gb_q1,1gb,q1,5384,145.22,95.0,3447.0,108.3,1.8
h2o_sf1gb_q1,1gb,q1,5462,145.2,95.0,3447.0,106.5,1.8
h2o_sf1gb_q1,1gb,q1,5543,145.24,95.0,3447.0,108.4,1.8
h2o_sf1gb_q1,1gb,q1,5625,145.24,95.0,3447.0,108.5,1.8
h2o_sf1gb_q1,1gb,q1,5707,145.2,95.0,3447.0,106.7,1.8
h2o_sf1gb_q1,1gb,q1,5789,145.21,95.0,3447.0,106.9,1.8
h2o_sf1gb_q1,1gb,q1,5870,145.23,96.0,3447.0,108.1,1.8
h2o_sf1gb_q1,1gb,q1,5952,145.2,96.0,3447.0,106.8,1.8
h2o_sf1gb_q1,1gb,q1,6034,145.2,96.0,3447.0,108.1,1.8
h2o_sf1gb_q1,1gb,q1,6112,145.25,96.0,3447.0,107.7,1.8
h2o_sf1gb_q1,1gb,q1,6189,145.25,96.0,3447.0,109.4,1.8
h2o_sf1gb_q1,1gb,q1,6271,145.26,96.0,3447.0,106.1,1.8
h2o_sf1gb_q1,1gb,q1,6352,145.26,96.0,3447.0,109.8,1.8
h2o_sf1gb_q1,1gb,q1,6431,145.26,96.0,3447.0,105.6,1.8
h2o_sf1gb_q1,1gb,q1,6513,145.29,96.0,3447.0,107.0,1.8
h2o_sf1gb_q1,1gb,q1,6594,145.31,96.0,3447.0,109.2,1.8
h2o_sf1gb_q1,1gb,q1,6672,145.32,96.0,3447.0,105.9,1.8
h2o_sf1gb_q1,1gb,q1,6754,145.35,96.0,3447.0,108.9,1.8
h2o_sf1gb_q1,1gb,q1,6835,145.32,96.0,3447.0,108.1,1.8
h2o_sf1gb_q1,1gb,q1,6914,145.32,96.0,3447.0,108.4,1.8
h2o_sf1gb_q1,1gb,q1,6995,145.36,96.0,3447.0,106.2,1.8
h2o_sf1gb_q1,1gb,q1,7077,145.38,96.0,3447.0,107.8,1.8
h2o_sf1gb_q1,1gb,q1,7158,145.42,96.0,3447.0,107.1,1.8
h2o_sf1gb_q1,1gb,q1,7237,145.44,96.0,3447.0,107.0,1.8
h2o_sf1gb_q1,1gb,q1,7319,145.44,96.0,3447.0,108.9,1.8
h2o_sf1gb_q1,1gb,q1,7400,145.46,96.0,3447.0,107.3,1.8
h2o_sf1gb_q1,1gb,q1,7482,145.51,96.0,3447.0,107.3,1.8
h2o_sf1gb_q1,1gb,q1,7563,145.51,96.0,3447.0,105.0,1.7
h2o_sf1gb_q1,1gb,q1,7643,145.57,96.0,3447.0,108.0,1.8
h2o_sf1gb_q1,1gb,q1,7724,145.57,96.0,3447.0,107.3,1.8
h2o_sf1gb_q1,1gb,q1,7806,145.61,96.0,3447.0,107.1,1.8
h2o_sf1gb_q1,1gb,q1,7888,145.66,95.0,3447.0,105.9,1.8
h2o_sf1gb_q1,1gb,q1,7969,145.66,95.0,3447.0,107.9,1.8
h2o_sf1gb_q1,1gb,q1,8051,145.73,95.0,3447.0,105.1,1.8
h2o_sf1gb_q1,1gb,q1,8131,145.73,95.0,3447.0,107.0,1.8
h2o_sf1gb_q1,1gb,q1,8210,145.74,95.0,3447.0,106.4,1.8
h2o_sf1gb_q1,1gb,q1,8289,145.73,95.0,3447.0,105.9,1.8
h2o_sf1gb_q1,1gb,q1,8371,145.79,96.0,3447.0,107.3,1.8
h2o_sf1gb_q1,1gb,q1,8453,145.8,96.0,3447.0,106.3,1.8
h2o_sf1gb_q1,1gb,q1,8534,145.8,96.0,3447.0,107.1,1.8
h2o_sf1gb_q1,1gb,q1,8615,145.88,96.0,3447.0,106.2,1.8
h2o_sf1gb_q1,1gb,q1,8694,145.9,96.0,3447.0,106.0,1.8
h2o_sf1gb_q1,1gb,q1,8775,145.92,96.0,3447.0,105.0,1.8
h2o_sf1gb_q1,1gb,q1,8854,145.93,96.0,3447.0,105.8,1.8
h2o_sf1gb_q1,1gb,q1,8935,145.93,96.0,3447.0,106.1,1.8
h2o_sf1gb_q1,1gb,q1,9017,145.96,96.0,3447.0,106.6,1.8
h2o_sf1gb_q1,1gb,q1,9098,145.97,96.0,3447.0,105.7,1.8
h2o_sf1gb_q1,1gb,q1,9175,145.96,96.0,3447.0,107.1,1.8
h2o_sf1gb_q1,1gb,q1,9254,145.98,96.0,3447.0,104.8,1.8
h2o_sf1gb_q1,1gb,q1,9336,145.98,96.0,3447.0,107.8,1.8
h2o_sf1gb_q1,1gb,q1,9418,145.98,96.0,3447.0,123.2,1.9
h2o_sf1gb_q1,1gb,q1,9500,145.97,96.0,3447.0,118.7,1.8
h2o_sf1gb_q1,1gb,q1,9582,145.96,96.0,3447.0,123.2,1.8
h2o_sf1gb_q1,1gb,q1,9664,145.98,96.0,3447.0,120.8,1.9
h2o_sf1gb_q1,1gb,q1,9746,145.95,96.0,3447.0,115.9,1.8
h2o_sf1gb_q1,1gb,q1,9827,145.95,96.0,3447.0,110.0,1.9
h2o_sf1gb_q1,1gb,q1,9909,145.97,96.0,3447.0,108.0,1.8
h2o_sf1gb_q1,1gb,q1,9993,145.95,96.0,3447.0,125.3,1.9
h2o_sf1gb_q1,1gb,q1,10074,145.85,96.0,3447.0,110.8,1.8
h2o_sf1gb_q1,1gb,q1,10156,145.84,96.0,3447.0,108.7,1.8
h2o_sf1gb_q1,1gb,q1,10238,145.82,96.0,3447.0,106.8,1.8
h2o_sf1gb_q1,1gb,q1,10320,145.82,96.0,3447.0,108.6,1.8
h2o_sf1gb_q1,1gb,q1,10402,145.83,96.0,3447.0,106.3,1.8
h2o_sf1gb_q1,1gb,q1,10483,145.83,96.0,3447.0,108.4,1.8
h2o_sf1gb_q1,1gb,q1,10564,145.82,96.0,3447.0,107.0,1.8
h2o_sf1gb_q1,1gb,q1,10644,145.79,96.0,3447.0,108.5,1.8
h2o_sf1gb_q1,1gb,q1,10724,145.79,96.0,3447.0,106.9,1.8
h2o_sf1gb_q1,1gb,q1,10802,145.8,96.0,3447.0,107.3,1.8
h2o_sf1gb_q1,1gb,q1,10884,145.84,96.0,3447.0,105.5,1.8
h2o_sf1gb_q1,1gb,q1,10966,145.79,96.0,3447.0,106.0,1.8
h2o_sf1gb_q1,1gb,q1,11050,145.8,96.0,3447.0,110.3,2.0
h2o_sf1gb_q1,1gb,q1,11130,145.8,96.0,3447.0,106.7,1.8
h2o_sf1gb_q1,1gb,q1,11209,145.85,96.0,3447.0,106.8,1.8
h2o_sf1gb_q1,1gb,q1,11290,145.85,96.0,3447.0,105.7,1.8
h2o_sf1gb_q1,1gb,q1,11367,145.83,95.0,3447.0,106.4,1.8
h2o_sf1gb_q1,1gb,q1,11445,145.85,95.0,3447.0,104.8,1.8
h2o_sf1gb_q1,1gb,q1,11523,145.85,95.0,3447.0,106.6,1.8
h2o_sf1gb_q1,1gb,q1,11605,145.86,95.0,3447.0,106.0,1.8
h2o_sf1gb_q1,1gb,q1,11688,145.86,95.0,3447.0,107.1,1.8
h2o_sf1gb_q1,1gb,q1,11769,145.85,95.0,3447.0,106.9,1.8
h2o_sf1gb_q1,1gb,q1,11851,145.83,95.0,3447.0,109.2,1.8
h2o_sf1gb_q1,1gb,q1,11932,145.83,95.0,3447.0,109.3,1.8
h2o_sf1gb_q1,1gb,q1,12010,145.79,95.0,3447.0,112.0,1.8
h2o_sf1gb_q1,1gb,q1,12092,145.86,95.0,3447.0,109.9,1.8
h2o_sf1gb_q1,1gb,q1,12174,145.75,95.0,3447.0,108.7,1.8
h2o_sf1gb_q1,1gb,q1,12256,145.71,95.0,3447.0,109.0,1.8
h2o_sf1gb_q1,1gb,q1,12337,145.7,95.0,3447.0,108.7,1.8
h2o_sf1gb_q1,1gb,q1,12420,145.7,96.0,3447.0,108.5,1.8
h2o_sf1gb_q1,1gb,q1,12501,145.65,96.0,3447.0,107.7,1.8
h2o_sf1gb_q1,1gb,q1,12583,145.65,96.0,3447.0,108.5,1.8
h2o_sf1gb_q1,1gb,q1,12665,145.57,96.0,3447.0,107.1,1.8
h2o_sf1gb_q1,1gb,q1,12746,145.58,96.0,3447.0,106.5,1.8
h2o_sf1gb_q1,1gb,q1,12828,145.58,96.0,3447.0,108.6,1.8
h2o_sf1gb_q1,1gb,q1,12909,145.58,96.0,3447.0,106.8,1.8
h2o_sf1gb_q1,1gb,q1,12988,145.59,96.0,3447.0,107.5,1.8
h2o_sf1gb_q1,1gb,q1,13070,145.56,96.0,3447.0,108.0,1.8
h2o_sf1gb_q1,1gb,q1,13152,145.51,96.0,3447.0,108.9,1.8
h2o_sf1gb_q1,1gb,q1,13234,145.51,96.0,3447.0,106.6,1.8
h2o_sf1gb_q1,1gb,q1,13316,145.56,96.0,3447.0,107.4,1.8
h2o_sf1gb_q1,1gb,q1,13397,145.57,96.0,3447.0,107.8,1.8
h2o_sf1gb_q1,1gb,q1,13479,145.58,96.0,3447.0,107.3,1.8
h2o_sf1gb_q1,1gb,q1,13561,145.54,96.0,3447.0,107.4,1.8
h2o_sf1gb_q1,1gb,q1,13640,145.54,96.0,3447.0,111.0,1.8
h2o_sf1gb_q1,1gb,q1,13721,145.54,96.0,3447.0,107.2,1.8
h2o_sf1gb_q1,1gb,q1,13802,145.52,96.0,3447.0,107.4,1.8
h2o_sf1gb_q1,1gb,q1,13880,145.53,96.0,3447.0,107.7,1.8
h2o_sf1gb_q1,1gb,q1,13961,145.46,96.0,3447.0,106.7,1.8
h2o_sf1gb_q1,1gb,q1,14040,145.46,96.0,3447.0,109.2,1.8
h2o_sf1gb_q1,1gb,q1,14121,145.46,96.0,3447.0,105.5,1.8
h2o_sf1gb_q1,1gb,q1,14204,145.47,96.0,3447.0,108.8,1.8
h2o_sf1gb_q1,1gb,q1,14285,145.44,96.0,3447.0,109.9,1.8
h2o_sf1gb_q1,1gb,q1,14367,145.45,96.0,3447.0,107.9,1.8
h2o_sf1gb_q1,1gb,q1,14448,145.45,96.0,3447.0,106.4,1.8
h2o_sf1gb_q1,1gb,q1,14526,145.45,96.0,3447.0,108.5,1.8
h2o_sf1gb_q1,1gb,q1,14606,145.46,96.0,3447.0,108.1,1.8
h2o_sf1gb_q1,1gb,q1,14685,145.47,96.0,3447.0,107.5,1.8
h2o_sf1gb_q1,1gb,q1,14765,145.49,96.0,3447.0,107.6,1.8
h2o_sf1gb_q1,1gb,q1,14846,145.51,96.0,3447.0,108.3,1.8
h2o_sf1gb_q1,1gb,q1,14927,145.51,96.0,3447.0,108.6,1.8
h2o_sf1gb_q1,1gb,q1,15009,145.54,96.0,3447.0,108.7,1.8
h2o_sf1gb_q1,1gb,q1,15091,145.58,96.0,3447.0,106.8,1.8
h2o_sf1gb_q1,1gb,q1,15172,145.65,96.0,3447.0,108.4,1.8
h2o_sf1gb_q1,1gb,q1,15250,145.71,96.0,3447.0,107.0,1.8
h2o_sf1gb_q1,1gb,q1,15333,145.71,96.0,3447.0,109.7,1.8
h2o_sf1gb_q1,1gb,q1,15414,145.7,96.0,3447.0,108.6,1.8
h2o_sf1gb_q1,1gb,q1,15496,145.72,96.0,3447.0,108.8,1.8
h2o_sf1gb_q1,1gb,q1,15578,145.71,96.0,3447.0,107.8,1.8
h2o_sf1gb_q1,1gb,q1,15659,145.74,96.0,3447.0,109.7,1.8
h2o_sf1gb_q1,1gb,q1,15741,145.76,96.0,3447.0,107.6,1.8
h2o_sf1gb_q1,1gb,q1,15824,145.76,96.0,3447.0,108.1,1.8
h2o_sf1gb_q1,1gb,q1,15905,145.8,96.0,3447.0,108.0,1.8
h2o_sf1gb_q1,1gb,q1,15986,145.79,96.0,3447.0,108.6,1.8
h2o_sf1gb_q1,1gb,q1,16065,145.77,96.0,3447.0,106.7,1.8
h2o_sf1gb_q1,1gb,q1,16147,145.77,96.0,3447.0,113.3,1.8
h2o_sf1gb_q1,1gb,q1,16228,145.77,96.0,3447.0,108.3,1.8
h2o_sf1gb_q1,1gb,q1,16311,145.77,96.0,3447.0,106.4,1.8
h2o_sf1gb_q1,1gb,q1,16392,145.79,95.0,3447.0,108.9,1.8
h2o_sf1gb_q1,1gb,q1,16474,145.76,95.0,3447.0,108.2,1.8
h2o_sf1gb_q1,1gb,q1,16555,145.76,95.0,3447.0,108.1,1.8
h2o_sf1gb_q1,1gb,q1,16634,145.76,95.0,3447.0,109.1,1.8
h2o_sf1gb_q1,1gb,q1,16716,145.77,95.0,3447.0,106.9,1.8
