run_id,sf,query,time_offset_ms,power_w,gpu_util_pct,mem_used_mb,cpu_pkg_power_w,cpu_dram_power_w
h2o_sf1gb_q1,1gb,q1,24,59.79,2.0,15.0,110.9,1.9
h2o_sf1gb_q1,1gb,q1,127,59.35,2.0,18.0,104.3,1.8
h2o_sf1gb_q1,1gb,q1,202,60.49,2.0,3395.0,107.2,1.9
h2o_sf1gb_q1,1gb,q1,276,60.49,2.0,3395.0,109.6,1.8
h2o_sf1gb_q1,1gb,q1,348,59.71,2.0,3395.0,107.1,1.8
h2o_sf1gb_q1,1gb,q1,421,55.81,2.0,3395.0,107.5,1.8
h2o_sf1gb_q1,1gb,q1,495,55.81,2.0,3395.0,108.9,1.9
h2o_sf1gb_q1,1gb,q1,568,52.7,2.0,3395.0,107.3,1.8
h2o_sf1gb_q1,1gb,q1,641,52.62,2.0,3395.0,107.8,1.8
h2o_sf1gb_q1,1gb,q1,714,52.6,2.0,3395.0,108.4,1.8
h2o_sf1gb_q1,1gb,q1,786,52.6,2.0,3395.0,108.9,1.8
h2o_sf1gb_q1,1gb,q1,859,52.44,2.0,3395.0,106.4,1.8
h2o_sf1gb_q1,1gb,q1,931,52.49,2.0,3395.0,108.8,1.8
h2o_sf1gb_q1,1gb,q1,1003,52.41,2.0,3395.0,108.0,1.8
h2o_sf1gb_q1,1gb,q1,1076,52.41,2.0,3395.0,106.3,1.8
h2o_sf1gb_q1,1gb,q1,1151,52.46,2.0,3407.0,106.6,2.0
h2o_sf1gb_q1,1gb,q1,1225,52.33,2.0,3467.0,106.6,1.9
h2o_sf1gb_q1,1gb,q1,1298,52.33,2.0,3437.0,107.7,1.9
h2o_sf1gb_q1,1gb,q1,1371,52.42,2.0,3437.0,106.7,1.8
h2o_sf1gb_q1,1gb,q1,1444,52.4,2.0,3437.0,109.9,1.8
h2o_sf1gb_q1,1gb,q1,1518,52.38,2.0,3437.0,114.5,2.0
h2o_sf1gb_q1,1gb,q1,1604,52.38,2.0,3437.0,112.4,1.8
h2o_sf1gb_q1,1gb,q1,1697,52.37,0.0,3437.0,104.3,1.8
h2o_sf1gb_q1,1gb,q1,1774,52.41,0.0,3437.0,107.4,1.9
