run_id,sf,query,time_offset_ms,power_w,gpu_util_pct,mem_used_mb,cpu_pkg_power_w,cpu_dram_power_w
h2o_sf2gb_q1,2gb,q1,25,46.95,2.0,15.0,105.9,1.8
h2o_sf2gb_q1,2gb,q1,140,47.96,2.0,18.0,105.9,1.9
h2o_sf2gb_q1,2gb,q1,220,47.42,2.0,283.0,105.1,1.8
h2o_sf2gb_q1,2gb,q1,294,47.42,2.0,3395.0,107.5,1.8
h2o_sf2gb_q1,2gb,q1,368,46.53,2.0,3395.0,107.6,1.8
h2o_sf2gb_q1,2gb,q1,442,40.37,2.0,3395.0,107.8,1.8
h2o_sf2gb_q1,2gb,q1,517,40.09,2.0,3395.0,108.2,1.8
h2o_sf2gb_q1,2gb,q1,590,40.09,2.0,3395.0,109.1,1.8
h2o_sf2gb_q1,2gb,q1,665,37.73,2.0,3395.0,107.6,1.8
h2o_sf2gb_q1,2gb,q1,739,37.66,2.0,3395.0,107.3,1.8
h2o_sf2gb_q1,2gb,q1,813,37.61,2.0,3395.0,107.4,1.8
h2o_sf2gb_q1,2gb,q1,886,37.61,2.0,3395.0,107.8,1.8
h2o_sf2gb_q1,2gb,q1,961,37.46,2.0,3395.0,107.2,1.8
h2o_sf2gb_q1,2gb,q1,1034,37.4,2.0,3395.0,108.4,1.8
h2o_sf2gb_q1,2gb,q1,1109,37.35,0.0,3395.0,107.8,1.8
h2o_sf2gb_q1,2gb,q1,1185,37.35,0.0,3405.0,108.1,2.0
h2o_sf2gb_q1,2gb,q1,1264,37.23,0.0,3455.0,105.9,1.8
h2o_sf2gb_q1,2gb,q1,1340,37.16,0.0,3437.0,106.0,1.9
h2o_sf2gb_q1,2gb,q1,1416,37.16,0.0,3437.0,107.3,1.8
h2o_sf2gb_q1,2gb,q1,1490,37.16,0.0,3437.0,108.8,1.8
h2o_sf2gb_q1,2gb,q1,1564,37.1,0.0,3437.0,109.2,1.8
h2o_sf2gb_q1,2gb,q1,1639,37.05,0.0,3437.0,107.9,1.8
h2o_sf2gb_q1,2gb,q1,1737,37.0,0.0,3437.0,103.4,1.8
h2o_sf2gb_q1,2gb,q1,1815,36.94,0.0,3437.0,106.0,1.9
h2o_sf2gb_q1,2gb,q1,1892,36.94,0.0,3441.0,103.2,1.9
h2o_sf2gb_q1,2gb,q1,1968,37.08,0.0,3441.0,102.2,1.9
h2o_sf2gb_q1,2gb,q1,2046,37.7,0.0,3441.0,106.2,1.9
h2o_sf2gb_q1,2gb,q1,2128,41.7,47.0,6559.0,105.0,1.8
h2o_sf2gb_q1,2gb,q1,2208,48.54,47.0,6559.0,106.7,1.8
h2o_sf2gb_q1,2gb,q1,2289,48.54,47.0,6559.0,106.3,1.8
h2o_sf2gb_q1,2gb,q1,2371,54.6,47.0,6559.0,106.9,1.8
h2o_sf2gb_q1,2gb,q1,2452,64.08,47.0,6559.0,109.2,1.8
h2o_sf2gb_q1,2gb,q1,2533,68.74,47.0,6559.0,106.7,1.8
h2o_sf2gb_q1,2gb,q1,2615,75.86,98.0,6559.0,106.9,1.8
h2o_sf2gb_q1,2gb,q1,2696,75.86,98.0,6559.0,107.6,1.8
h2o_sf2gb_q1,2gb,q1,2777,87.64,98.0,6559.0,106.1,1.8
h2o_sf2gb_q1,2gb,q1,2858,90.19,98.0,6559.0,105.1,1.8
h2o_sf2gb_q1,2gb,q1,2939,97.39,98.0,6559.0,106.6,1.8
h2o_sf2gb_q1,2gb,q1,3022,110.42,98.0,6559.0,105.1,1.8
h2o_sf2gb_q1,2gb,q1,3102,114.39,98.0,6559.0,106.1,1.8
h2o_sf2gb_q1,2gb,q1,3183,114.39,98.0,6559.0,107.2,1.8
h2o_sf2gb_q1,2gb,q1,3265,114.53,98.0,6559.0,105.0,1.8
h2o_sf2gb_q1,2gb,q1,3347,115.53,98.0,6559.0,107.9,1.8
h2o_sf2gb_q1,2gb,q1,3426,115.61,98.0,6559.0,105.5,1.8
h2o_sf2gb_q1,2gb,q1,3509,115.68,98.0,6559.0,108.0,1.8
h2o_sf2gb_q1,2gb,q1,3589,115.68,98.0,6559.0,107.9,1.8
h2o_sf2gb_q1,2gb,q1,3671,115.7,98.0,6559.0,108.6,1.8
h2o_sf2gb_q1,2gb,q1,3752,115.78,98.0,6559.0,104.6,1.8
h2o_sf2gb_q1,2gb,q1,3833,115.83,98.0,6559.0,105.8,1.8
h2o_sf2gb_q1,2gb,q1,3915,115.82,98.0,6559.0,107.0,1.8
