run_id,sf,query,time_offset_ms,power_w,gpu_util_pct,mem_used_mb,cpu_pkg_power_w,cpu_dram_power_w
h2o_sf4gb_q1,4gb,q1,27,54.14,9.0,15.0,112.7,1.9
h2o_sf4gb_q1,4gb,q1,130,54.25,9.0,16.0,103.7,1.8
h2o_sf4gb_q1,4gb,q1,234,55.04,9.0,18.0,103.4,1.8
h2o_sf4gb_q1,4gb,q1,312,53.7,9.0,283.0,106.2,1.9
h2o_sf4gb_q1,4gb,q1,388,53.89,9.0,283.0,108.2,1.8
h2o_sf4gb_q1,4gb,q1,465,53.62,9.0,283.0,108.6,1.8
h2o_sf4gb_q1,4gb,q1,540,53.49,0.0,283.0,109.3,1.8
h2o_sf4gb_q1,4gb,q1,616,53.49,0.0,283.0,108.3,1.8
h2o_sf4gb_q1,4gb,q1,693,53.48,0.0,283.0,109.5,1.8
h2o_sf4gb_q1,4gb,q1,768,53.24,0.0,283.0,112.3,1.9
h2o_sf4gb_q1,4gb,q1,845,53.22,0.0,283.0,109.0,1.8
h2o_sf4gb_q1,4gb,q1,920,53.22,0.0,283.0,110.1,1.9
h2o_sf4gb_q1,4gb,q1,998,52.32,0.0,283.0,109.4,1.8
h2o_sf4gb_q1,4gb,q1,1074,51.88,0.0,283.0,110.7,1.9
h2o_sf4gb_q1,4gb,q1,1149,51.81,0.0,283.0,111.8,1.8
h2o_sf4gb_q1,4gb,q1,1226,51.81,0.0,283.0,108.4,1.8
h2o_sf4gb_q1,4gb,q1,1302,51.21,0.0,283.0,112.6,1.9
h2o_sf4gb_q1,4gb,q1,1378,51.25,0.0,283.0,107.6,1.8
h2o_sf4gb_q1,4gb,q1,1454,51.0,0.0,283.0,109.3,1.8
h2o_sf4gb_q1,4gb,q1,1530,51.0,0.0,283.0,108.3,1.8
h2o_sf4gb_q1,4gb,q1,1606,51.01,0.0,283.0,107.4,1.8
h2o_sf4gb_q1,4gb,q1,1681,51.02,0.0,283.0,107.4,1.8
h2o_sf4gb_q1,4gb,q1,1757,51.02,0.0,283.0,107.4,1.9
h2o_sf4gb_q1,4gb,q1,1832,51.01,0.0,283.0,107.3,1.9
h2o_sf4gb_q1,4gb,q1,1908,51.01,0.0,283.0,109.8,1.8
h2o_sf4gb_q1,4gb,q1,1989,51.01,0.0,283.0,110.2,1.8
h2o_sf4gb_q1,4gb,q1,2064,50.99,0.0,283.0,109.0,1.8
h2o_sf4gb_q1,4gb,q1,2140,50.96,0.0,283.0,109.3,1.9
h2o_sf4gb_q1,4gb,q1,2216,50.96,0.0,283.0,109.3,1.9
h2o_sf4gb_q1,4gb,q1,2292,50.98,0.0,283.0,110.5,1.8
h2o_sf4gb_q1,4gb,q1,2367,50.98,0.0,283.0,107.4,1.8
h2o_sf4gb_q1,4gb,q1,2443,50.98,0.0,283.0,107.5,1.8
h2o_sf4gb_q1,4gb,q1,2519,50.98,0.0,283.0,109.1,1.9
