run_id,sf,query,time_offset_ms,power_w,gpu_util_pct,mem_used_mb,cpu_pkg_power_w,cpu_dram_power_w
h2o_sf1gb_q1,1gb,q1,28,57.44,0.0,15.0,100.8,1.7
h2o_sf1gb_q1,1gb,q1,135,57.05,0.0,16.0,106.5,1.8
h2o_sf1gb_q1,1gb,q1,232,56.06,0.0,18.0,104.8,1.8
h2o_sf1gb_q1,1gb,q1,309,52.46,0.0,283.0,104.5,1.9
h2o_sf1gb_q1,1gb,q1,385,52.77,0.0,283.0,109.1,1.9
h2o_sf1gb_q1,1gb,q1,461,52.65,1.0,283.0,108.4,1.8
h2o_sf1gb_q1,1gb,q1,536,52.65,1.0,283.0,111.4,1.9
h2o_sf1gb_q1,1gb,q1,612,52.8,1.0,283.0,109.1,1.9
h2o_sf1gb_q1,1gb,q1,687,52.66,1.0,283.0,108.8,1.8
h2o_sf1gb_q1,1gb,q1,762,52.76,1.0,283.0,110.7,1.9
h2o_sf1gb_q1,1gb,q1,838,52.76,1.0,283.0,109.4,1.9
h2o_sf1gb_q1,1gb,q1,914,52.63,0.0,283.0,106.4,1.8
h2o_sf1gb_q1,1gb,q1,991,52.08,0.0,283.0,109.8,1.9
h2o_sf1gb_q1,1gb,q1,1066,52.01,0.0,283.0,110.2,1.9
h2o_sf1gb_q1,1gb,q1,1141,52.01,0.0,283.0,110.1,1.8
h2o_sf1gb_q1,1gb,q1,1217,51.82,0.0,283.0,110.9,1.8
h2o_sf1gb_q1,1gb,q1,1299,51.58,0.0,283.0,109.8,1.8
h2o_sf1gb_q1,1gb,q1,1375,51.56,0.0,283.0,109.9,1.8
h2o_sf1gb_q1,1gb,q1,1450,51.25,0.0,283.0,111.0,1.8
h2o_sf1gb_q1,1gb,q1,1525,51.25,0.0,283.0,107.3,1.8
h2o_sf1gb_q1,1gb,q1,1600,51.23,0.0,283.0,109.4,1.9
h2o_sf1gb_q1,1gb,q1,1676,51.22,0.0,283.0,108.6,1.8
h2o_sf1gb_q1,1gb,q1,1752,51.2,0.0,283.0,111.7,1.8
h2o_sf1gb_q1,1gb,q1,1828,51.2,0.0,283.0,111.4,1.9
h2o_sf1gb_q1,1gb,q1,1904,51.18,0.0,283.0,111.8,1.8
h2o_sf1gb_q1,1gb,q1,1981,51.15,0.0,283.0,110.1,1.8
h2o_sf1gb_q1,1gb,q1,2057,51.11,0.0,283.0,108.0,1.8
h2o_sf1gb_q1,1gb,q1,2133,51.11,0.0,283.0,110.0,1.8
h2o_sf1gb_q1,1gb,q1,2208,51.09,0.0,283.0,108.2,1.8
h2o_sf1gb_q1,1gb,q1,2283,51.07,0.0,283.0,108.6,1.8
h2o_sf1gb_q1,1gb,q1,2359,51.05,0.0,283.0,109.9,1.9
h2o_sf1gb_q1,1gb,q1,2435,51.05,0.0,283.0,108.8,1.8
h2o_sf1gb_q1,1gb,q1,2511,51.03,0.0,283.0,112.4,1.9
h2o_sf1gb_q1,1gb,q1,2646,51.03,0.0,303.0,108.4,2.3
h2o_sf1gb_q1,1gb,q1,2722,51.05,0.0,15669.0,107.9,1.8
h2o_sf1gb_q1,1gb,q1,2807,51.13,0.0,15669.0,123.6,2.2
h2o_sf1gb_q1,1gb,q1,2886,51.75,0.0,15731.0,107.6,1.8
h2o_sf1gb_q1,1gb,q1,2966,58.81,11.0,5597.0,109.6,1.8
h2o_sf1gb_q1,1gb,q1,3081,61.26,11.0,5583.0,106.1,1.8
h2o_sf1gb_q1,1gb,q1,3157,60.31,11.0,5583.0,108.7,1.8
h2o_sf1gb_q1,1gb,q1,3233,60.31,11.0,5583.0,106.8,1.8
h2o_sf1gb_q1,1gb,q1,3309,60.31,11.0,5583.0,106.8,1.8
h2o_sf1gb_q1,1gb,q1,3385,61.23,11.0,5583.0,107.5,1.8
h2o_sf1gb_q1,1gb,q1,3462,60.29,0.0,5583.0,110.2,1.8
h2o_sf1gb_q1,1gb,q1,3538,60.29,0.0,5583.0,107.0,1.8
h2o_sf1gb_q1,1gb,q1,3613,61.21,0.0,5583.0,108.9,1.8
h2o_sf1gb_q1,1gb,q1,3688,61.16,0.0,5583.0,107.4,1.8
h2o_sf1gb_q1,1gb,q1,3850,60.79,0.0,459.0,105.2,1.8
h2o_sf1gb_q1,1gb,q1,3957,60.87,1.0,15.0,104.7,1.8
h2o_sf1gb_q1,1gb,q1,4077,53.44,1.0,18.0,103.2,1.8
h2o_sf1gb_q1,1gb,q1,4157,52.16,1.0,283.0,108.0,1.9
h2o_sf1gb_q1,1gb,q1,4232,52.16,1.0,283.0,108.8,1.8
h2o_sf1gb_q1,1gb,q1,4311,52.27,1.0,283.0,110.2,1.9
h2o_sf1gb_q1,1gb,q1,4387,52.16,1.0,283.0,109.8,1.8
h2o_sf1gb_q1,1gb,q1,4463,52.19,0.0,283.0,107.5,1.8
h2o_sf1gb_q1,1gb,q1,4538,52.19,0.0,283.0,110.2,1.9
h2o_sf1gb_q1,1gb,q1,4614,52.36,0.0,283.0,108.7,1.8
h2o_sf1gb_q1,1gb,q1,4690,52.37,0.0,283.0,109.5,1.8
h2o_sf1gb_q1,1gb,q1,4766,51.77,0.0,283.0,111.1,1.9
h2o_sf1gb_q1,1gb,q1,4843,51.77,0.0,283.0,110.1,1.9
h2o_sf1gb_q1,1gb,q1,4919,51.6,0.0,283.0,110.3,1.8
h2o_sf1gb_q1,1gb,q1,4996,51.56,0.0,283.0,110.4,1.8
h2o_sf1gb_q1,1gb,q1,5072,51.54,0.0,283.0,109.2,1.8
h2o_sf1gb_q1,1gb,q1,5148,51.43,0.0,283.0,111.4,1.8
h2o_sf1gb_q1,1gb,q1,5223,51.43,0.0,283.0,110.6,1.8
h2o_sf1gb_q1,1gb,q1,5304,51.28,0.0,283.0,110.1,1.8
h2o_sf1gb_q1,1gb,q1,5380,51.23,0.0,283.0,112.0,1.9
h2o_sf1gb_q1,1gb,q1,5455,51.24,0.0,283.0,108.8,1.8
h2o_sf1gb_q1,1gb,q1,5530,51.24,0.0,283.0,108.6,1.8
h2o_sf1gb_q1,1gb,q1,5606,51.27,0.0,283.0,108.8,1.8
h2o_sf1gb_q1,1gb,q1,5682,51.27,0.0,283.0,109.5,1.8
h2o_sf1gb_q1,1gb,q1,5758,51.29,0.0,283.0,110.9,1.9
h2o_sf1gb_q1,1gb,q1,5834,51.29,0.0,283.0,110.2,1.8
