run_id,sf,query,time_offset_ms,power_w,gpu_util_pct,mem_used_mb,cpu_pkg_power_w,cpu_dram_power_w
tpch_sf1_q01,1,q01,52,51.71,9.0,15.0,52.9,1.8
tpch_sf1_q01,1,q01,153,51.73,9.0,15.0,53.4,1.8
tpch_sf1_q01,1,q01,355,51.74,9.0,18.0,53.6,1.8
tpch_sf1_q01,1,q01,456,52.04,0.0,43.0,53.8,1.8
tpch_sf1_q01,1,q01,558,52.24,0.0,283.0,54.3,1.8
tpch_sf1_q01,1,q01,658,52.38,0.0,283.0,54.0,1.8
tpch_sf1_q01,1,q01,756,52.43,0.0,283.0,53.8,1.8
tpch_sf1_q01,1,q01,857,52.36,0.0,283.0,54.0,1.8
tpch_sf1_q01,1,q01,959,51.92,0.0,283.0,53.7,1.8
tpch_sf1_q01,1,q01,1061,51.82,0.0,283.0,53.7,1.8
tpch_sf1_q01,1,q01,1160,51.89,0.0,283.0,53.8,1.8
tpch_sf1_q01,1,q01,1262,51.98,0.0,283.0,53.9,1.8
tpch_sf1_q01,1,q01,1362,51.97,0.0,283.0,53.3,1.8
tpch_sf1_q01,1,q01,1462,51.95,0.0,283.0,53.8,1.8
tpch_sf1_q01,1,q01,1561,51.96,0.0,283.0,53.8,1.8
tpch_sf1_q01,1,q01,1659,51.87,0.0,283.0,53.0,1.8
tpch_sf1_q01,1,q01,1762,51.86,0.0,283.0,54.5,1.8
tpch_sf1_q01,1,q01,1865,51.9,0.0,283.0,53.9,1.8
tpch_sf1_q01,1,q01,1966,51.95,0.0,283.0,54.1,1.8
tpch_sf1_q01,1,q01,2066,51.95,0.0,283.0,53.4,1.8
tpch_sf1_q01,1,q01,2166,52.03,0.0,283.0,53.4,1.8
tpch_sf1_q01,1,q01,2265,52.03,0.0,283.0,53.8,1.8
tpch_sf1_q01,1,q01,2367,52.09,0.0,283.0,54.2,1.8
tpch_sf1_q01,1,q01,2469,52.08,0.0,283.0,53.5,1.8
tpch_sf1_q01,1,q01,2571,52.07,0.0,283.0,53.7,1.8
tpch_sf1_q01,1,q01,2671,52.05,0.0,283.0,53.6,1.8
tpch_sf1_q01,1,q01,2772,52.03,0.0,283.0,53.8,1.8
tpch_sf1_q01,1,q01,2875,51.99,0.0,283.0,54.7,1.8
tpch_sf1_q01,1,q01,2976,51.95,0.0,283.0,54.1,1.8
tpch_sf1_q01,1,q01,3075,51.91,0.0,283.0,53.4,1.8
tpch_sf1_q01,1,q01,3177,51.81,0.0,283.0,54.1,1.8
tpch_sf1_q01,1,q01,3276,51.78,0.0,283.0,54.0,1.8
tpch_sf1_q01,1,q01,3377,51.69,0.0,283.0,53.7,1.8
tpch_sf1_q01,1,q01,3476,51.64,0.0,283.0,53.8,1.8
tpch_sf1_q01,1,q01,3575,51.6,0.0,283.0,53.7,1.8
tpch_sf1_q01,1,q01,3673,51.58,0.0,283.0,54.1,1.8
tpch_sf1_q01,1,q01,3775,51.52,0.0,283.0,54.0,1.8
tpch_sf1_q01,1,q01,3875,51.46,0.0,283.0,53.5,1.8
tpch_sf1_q01,1,q01,3975,51.42,0.0,283.0,54.2,1.8
tpch_sf1_q01,1,q01,4076,51.39,0.0,283.0,54.6,1.8
tpch_sf1_q01,1,q01,4174,51.34,0.0,283.0,53.6,1.8
tpch_sf1_q01,1,q01,4273,51.28,0.0,283.0,54.3,1.8
tpch_sf1_q01,1,q01,4372,51.26,0.0,283.0,53.7,1.8
tpch_sf1_q01,1,q01,4470,51.2,0.0,283.0,53.0,1.8
tpch_sf1_q01,1,q01,4569,51.14,0.0,283.0,54.4,1.8
tpch_sf1_q01,1,q01,4670,51.1,0.0,283.0,53.2,1.8
tpch_sf1_q01,1,q01,4768,51.06,0.0,283.0,54.1,1.8
tpch_sf1_q01,1,q01,4869,51.02,0.0,283.0,53.8,1.8
tpch_sf1_q01,1,q01,4967,50.99,0.0,283.0,53.6,1.8
tpch_sf1_q01,1,q01,5066,50.97,0.0,283.0,54.3,1.8
tpch_sf1_q01,1,q01,5162,50.97,0.0,283.0,53.4,1.8
tpch_sf1_q01,1,q01,5261,50.92,0.0,283.0,54.9,1.8
tpch_sf1_q01,1,q01,5359,50.9,0.0,283.0,53.7,1.8
tpch_sf1_q01,1,q01,5458,50.87,0.0,283.0,53.3,1.8
tpch_sf1_q01,1,q01,5555,50.87,0.0,283.0,54.3,1.8
tpch_sf1_q01,1,q01,5653,50.86,0.0,283.0,54.2,1.8
tpch_sf1_q01,1,q01,5749,50.84,0.0,283.0,53.5,1.8
tpch_sf1_q01,1,q01,5846,50.84,0.0,283.0,53.9,1.8
tpch_sf1_q01,1,q01,5944,50.84,0.0,283.0,53.7,1.8
tpch_sf1_q01,1,q01,6045,50.85,0.0,283.0,54.2,1.8
tpch_sf1_q01,1,q01,6141,50.89,0.0,283.0,53.8,1.8
tpch_sf1_q01,1,q01,6239,50.9,0.0,283.0,53.8,1.8
tpch_sf1_q01,1,q01,6337,50.93,0.0,283.0,54.1,1.8
tpch_sf1_q01,1,q01,6434,50.95,0.0,283.0,54.4,1.8
tpch_sf1_q01,1,q01,6533,50.98,0.0,283.0,53.3,1.8
tpch_sf1_q01,1,q01,6630,50.99,0.0,283.0,53.7,1.8
tpch_sf1_q01,1,q01,6726,51.0,0.0,283.0,53.4,1.8
tpch_sf1_q01,1,q01,6826,51.03,0.0,283.0,54.0,1.8
tpch_sf1_q01,1,q01,6923,51.04,0.0,283.0,53.9,1.8
tpch_sf1_q01,1,q01,7020,51.05,0.0,283.0,53.7,1.8
tpch_sf1_q01,1,q01,7118,51.06,0.0,283.0,53.3,1.8
tpch_sf1_q01,1,q01,7216,51.06,0.0,283.0,54.2,1.8
tpch_sf1_q01,1,q01,7313,51.06,0.0,283.0,53.6,1.8
tpch_sf1_q01,1,q01,7411,51.06,0.0,283.0,54.3,1.8
tpch_sf1_q01,1,q01,7510,51.06,0.0,283.0,53.9,1.8
tpch_sf1_q01,1,q01,7607,51.07,0.0,283.0,54.3,1.8
tpch_sf1_q01,1,q01,7705,51.08,0.0,283.0,54.0,1.8
tpch_sf1_q01,1,q01,7801,51.11,0.0,283.0,53.5,1.8
tpch_sf1_q01,1,q01,7900,51.12,0.0,283.0,53.8,1.8
tpch_sf1_q01,1,q01,7998,51.13,0.0,283.0,54.0,1.8
tpch_sf1_q01,1,q01,8095,51.14,0.0,283.0,53.5,1.8
tpch_sf1_q01,1,q01,8193,51.16,0.0,283.0,53.8,1.8
tpch_sf1_q01,1,q01,8289,51.19,0.0,283.0,53.6,1.8
tpch_sf1_q01,1,q01,8682,51.18,0.0,293.0,55.2,1.8
tpch_sf1_q01,1,q01,8793,51.32,0.0,303.0,54.2,1.8
tpch_sf1_q01,1,q01,8891,51.47,0.0,15669.0,54.2,1.8
tpch_sf1_q01,1,q01,8987,51.44,0.0,15669.0,53.5,1.8
tpch_sf1_q01,1,q01,9085,51.47,0.0,15669.0,52.6,1.8
tpch_sf1_q01,1,q01,9181,51.45,0.0,15669.0,53.6,1.8
tpch_sf1_q01,1,q01,9278,51.44,0.0,15669.0,54.3,1.8
tpch_sf1_q01,1,q01,9387,51.48,0.0,15669.0,58.2,2.0
tpch_sf1_q01,1,q01,9485,51.85,0.0,15669.0,54.8,2.2
tpch_sf1_q01,1,q01,9585,52.37,0.0,15691.0,53.4,1.8
tpch_sf1_q01,1,q01,9683,53.26,0.0,15697.0,53.4,1.8
tpch_sf1_q01,1,q01,9783,54.59,0.0,15709.0,54.1,1.8
tpch_sf1_q01,1,q01,9884,60.27,14.0,15735.0,54.9,1.8
tpch_sf1_q01,1,q01,9985,66.21,14.0,15757.0,53.3,1.8
tpch_sf1_q01,1,q01,10085,71.8,14.0,15783.0,54.4,1.8
tpch_sf1_q01,1,q01,10186,77.94,14.0,15809.0,53.7,1.8
tpch_sf1_q01,1,q01,10284,86.93,14.0,15831.0,53.6,1.8
tpch_sf1_q01,1,q01,10383,91.17,44.0,15841.0,53.6,1.8
tpch_sf1_q01,1,q01,10482,94.4,44.0,15841.0,54.0,1.8
tpch_sf1_q01,1,q01,10581,96.53,44.0,15841.0,53.9,1.8
tpch_sf1_q01,1,q01,10677,98.25,44.0,15841.0,53.6,1.8
tpch_sf1_q01,1,q01,10776,95.3,44.0,15841.0,54.1,1.8
tpch_sf1_q01,1,q01,10874,95.3,8.0,15841.0,53.9,1.8
tpch_sf1_q01,1,q01,10975,91.22,8.0,15841.0,54.2,1.8
tpch_sf1_q01,1,q01,11076,87.55,8.0,15841.0,54.0,1.8
tpch_sf1_q01,1,q01,11173,88.53,8.0,15841.0,54.3,1.8
tpch_sf1_q01,1,q01,11271,81.74,8.0,15841.0,53.7,1.8
tpch_sf1_q01,1,q01,11372,81.2,16.0,15841.0,53.7,1.8
tpch_sf1_q01,1,q01,11471,82.16,16.0,15841.0,53.6,1.8
tpch_sf1_q01,1,q01,11572,81.65,16.0,15841.0,54.1,1.8
tpch_sf1_q01,1,q01,11672,81.62,16.0,15841.0,53.7,1.8
tpch_sf1_q01,1,q01,11769,81.57,16.0,15841.0,53.7,1.8
tpch_sf1_q01,1,q01,11869,82.54,16.0,15841.0,54.2,1.8
tpch_sf1_q01,1,q01,11967,83.02,16.0,15841.0,53.5,1.8
tpch_sf1_q01,1,q01,12067,82.43,16.0,15841.0,54.2,1.8
tpch_sf1_q01,1,q01,12168,81.37,16.0,15841.0,54.4,1.8
tpch_sf1_q01,1,q01,12269,83.89,16.0,15841.0,53.9,1.8
tpch_sf1_q01,1,q01,12369,83.83,30.0,15841.0,53.8,1.8
tpch_sf1_q01,1,q01,12469,83.0,30.0,15841.0,53.4,1.8
tpch_sf1_q01,1,q01,12570,83.64,30.0,15841.0,54.1,1.8
tpch_sf1_q01,1,q01,12671,82.88,30.0,15841.0,53.9,1.8
tpch_sf1_q01,1,q01,12772,82.29,30.0,15841.0,54.1,1.8
tpch_sf1_q01,1,q01,12871,83.65,9.0,15841.0,53.3,1.8
tpch_sf1_q01,1,q01,12971,84.15,9.0,15841.0,53.8,1.8
tpch_sf1_q01,1,q01,13071,83.44,9.0,15841.0,54.4,1.8
tpch_sf1_q01,1,q01,13169,84.3,9.0,15841.0,53.1,1.8
tpch_sf1_q01,1,q01,13269,84.73,9.0,15841.0,54.6,1.8
tpch_sf1_q01,1,q01,13367,81.06,23.0,15841.0,54.6,1.8
tpch_sf1_q01,1,q01,13467,80.64,23.0,15841.0,53.7,1.8
tpch_sf1_q01,1,q01,13568,80.62,23.0,15841.0,53.5,1.8
tpch_sf1_q01,1,q01,13671,80.11,23.0,15841.0,53.6,1.8
tpch_sf1_q01,1,q01,13773,81.69,23.0,15841.0,54.1,1.8
tpch_sf1_q01,1,q01,13875,82.08,18.0,15841.0,54.2,1.8
tpch_sf1_q01,1,q01,13973,81.39,18.0,15841.0,53.4,1.8
tpch_sf1_q01,1,q01,14075,82.82,18.0,15841.0,54.1,1.8
tpch_sf1_q01,1,q01,14174,82.79,18.0,15841.0,53.8,1.8
tpch_sf1_q01,1,q01,14274,81.82,18.0,15841.0,53.8,1.8
tpch_sf1_q01,1,q01,14374,82.26,16.0,15841.0,53.6,1.8
tpch_sf1_q01,1,q01,14474,86.34,16.0,15841.0,54.3,1.8
tpch_sf1_q01,1,q01,14572,85.3,16.0,15841.0,54.1,1.8
tpch_sf1_q01,1,q01,14672,85.42,16.0,15841.0,54.2,1.8
tpch_sf1_q01,1,q01,14770,86.48,16.0,15841.0,53.3,1.8
tpch_sf1_q01,1,q01,14871,88.31,23.0,15841.0,54.1,1.8
tpch_sf1_q01,1,q01,14969,88.53,23.0,15841.0,54.2,1.8
tpch_sf1_q01,1,q01,15068,88.25,23.0,15841.0,53.9,1.8
tpch_sf1_q01,1,q01,15551,76.78,0.0,5583.0,52.8,1.8
tpch_sf1_q01,1,q01,15648,72.6,0.0,5583.0,54.2,1.8
tpch_sf1_q01,1,q01,15745,67.68,0.0,5583.0,54.4,1.8
tpch_sf1_q01,1,q01,15845,64.17,0.0,5583.0,54.1,1.8
tpch_sf1_q01,1,q01,15943,59.76,0.0,5583.0,53.2,1.8
tpch_sf1_q01,1,q01,16041,56.08,0.0,5583.0,53.8,1.8
tpch_sf1_q01,1,q01,16141,52.58,0.0,5583.0,53.5,1.8
tpch_sf1_q01,1,q01,16239,52.48,0.0,5583.0,54.5,1.8
tpch_sf1_q01,1,q01,16337,51.42,0.0,5583.0,53.3,1.8
tpch_sf1_q01,1,q01,16435,51.43,0.0,5583.0,53.9,1.8
tpch_sf1_q01,1,q01,16535,51.47,0.0,5583.0,54.1,1.8
tpch_sf1_q01,1,q01,16634,51.46,0.0,5583.0,53.6,1.8
tpch_sf1_q01,1,q01,16732,51.45,0.0,5583.0,53.9,1.8
tpch_sf1_q01,1,q01,16831,51.44,0.0,5583.0,54.3,1.8
tpch_sf1_q01,1,q01,16930,51.42,0.0,5583.0,53.8,1.8
tpch_sf1_q01,1,q01,17028,51.39,0.0,5583.0,54.2,1.8
tpch_sf1_q01,1,q01,17129,51.36,0.0,5583.0,53.3,1.8
tpch_sf1_q01,1,q01,17229,51.31,0.0,5583.0,54.4,1.8
tpch_sf1_q01,1,q01,17327,51.29,0.0,5583.0,53.8,1.8
tpch_sf1_q01,1,q01,17425,51.26,0.0,5583.0,53.9,1.8
tpch_sf1_q01,1,q01,17521,51.23,0.0,5583.0,53.5,1.8
tpch_sf1_q01,1,q01,17617,51.17,0.0,5583.0,53.4,1.8
tpch_sf1_q01,1,q01,17715,51.13,0.0,5583.0,54.1,1.8
tpch_sf1_q01,1,q01,17812,51.12,0.0,5583.0,53.8,1.8
tpch_sf1_q01,1,q01,17909,51.06,0.0,5583.0,54.1,1.8
tpch_sf1_q01,1,q01,18007,51.05,0.0,5583.0,54.1,1.8
tpch_sf1_q01,1,q01,18105,51.02,0.0,5583.0,54.2,1.8
tpch_sf1_q01,1,q01,18200,51.01,0.0,5583.0,53.4,1.8
tpch_sf1_q01,1,q01,18310,50.99,0.0,463.0,54.1,1.8
tpch_sf1_q01,1,q01,18537,51.53,0.0,461.0,53.8,1.8
tpch_sf1_q02,1,q02,49,51.66,0.0,15.0,53.6,1.8
tpch_sf1_q02,1,q02,152,51.66,0.0,15.0,53.4,1.8
tpch_sf1_q02,1,q02,356,51.54,0.0,18.0,53.7,1.8
tpch_sf1_q02,1,q02,460,51.72,0.0,41.0,53.8,1.8
tpch_sf1_q02,1,q02,561,51.88,0.0,283.0,54.1,1.8
tpch_sf1_q02,1,q02,662,51.95,0.0,283.0,54.1,1.8
tpch_sf1_q02,1,q02,760,51.85,0.0,283.0,53.9,1.8
tpch_sf1_q02,1,q02,859,51.3,0.0,283.0,53.8,1.8
tpch_sf1_q02,1,q02,959,51.26,0.0,283.0,54.0,1.8
tpch_sf1_q02,1,q02,1058,51.11,0.0,283.0,53.8,1.8
tpch_sf1_q02,1,q02,1156,51.08,0.0,283.0,54.3,1.8
tpch_sf1_q02,1,q02,1255,51.2,0.0,283.0,53.9,1.8
tpch_sf1_q02,1,q02,1355,51.16,0.0,283.0,53.8,1.8
tpch_sf1_q02,1,q02,1458,51.0,0.0,283.0,53.7,1.8
tpch_sf1_q02,1,q02,1560,50.89,0.0,283.0,53.3,1.8
tpch_sf1_q02,1,q02,1658,50.89,0.0,283.0,54.3,1.8
tpch_sf1_q02,1,q02,1757,50.84,0.0,283.0,54.3,1.8
tpch_sf1_q02,1,q02,1855,50.85,0.0,283.0,54.4,1.8
tpch_sf1_q02,1,q02,1957,50.87,0.0,283.0,53.3,1.8
tpch_sf1_q02,1,q02,2056,50.88,0.0,283.0,53.8,1.8
tpch_sf1_q02,1,q02,2154,50.9,0.0,283.0,53.9,1.8
tpch_sf1_q02,1,q02,2252,50.91,0.0,283.0,53.9,1.8
tpch_sf1_q02,1,q02,2350,50.92,0.0,283.0,53.8,1.8
tpch_sf1_q02,1,q02,2452,50.92,0.0,283.0,53.9,1.8
tpch_sf1_q02,1,q02,2552,50.93,0.0,283.0,53.3,1.8
tpch_sf1_q02,1,q02,2650,50.94,0.0,283.0,54.3,1.8
tpch_sf1_q02,1,q02,2747,50.95,0.0,283.0,53.7,1.8
tpch_sf1_q02,1,q02,2844,50.95,0.0,283.0,54.3,1.8
tpch_sf1_q02,1,q02,2942,50.96,0.0,283.0,54.2,1.8
tpch_sf1_q02,1,q02,3042,50.97,0.0,283.0,53.7,1.8
tpch_sf1_q02,1,q02,3140,50.99,0.0,283.0,54.1,1.8
tpch_sf1_q02,1,q02,3238,51.02,0.0,283.0,53.1,1.8
tpch_sf1_q02,1,q02,3336,51.05,0.0,283.0,54.1,1.8
tpch_sf1_q02,1,q02,3436,51.05,0.0,283.0,53.7,1.8
tpch_sf1_q02,1,q02,3535,51.08,0.0,283.0,54.3,1.8
tpch_sf1_q02,1,q02,3635,51.12,0.0,283.0,53.4,1.8
tpch_sf1_q02,1,q02,3733,51.15,0.0,283.0,53.8,1.8
tpch_sf1_q02,1,q02,3833,51.18,0.0,283.0,53.7,1.8
tpch_sf1_q02,1,q02,3932,51.22,0.0,283.0,53.9,1.8
tpch_sf1_q02,1,q02,4030,51.28,0.0,283.0,54.4,1.8
tpch_sf1_q02,1,q02,4127,51.31,0.0,283.0,53.8,1.8
tpch_sf1_q02,1,q02,4224,51.33,0.0,283.0,54.1,1.8
tpch_sf1_q02,1,q02,4325,51.36,0.0,283.0,53.9,1.8
tpch_sf1_q02,1,q02,4424,51.4,0.0,283.0,53.6,1.8
tpch_sf1_q02,1,q02,4524,51.46,0.0,283.0,53.4,1.8
tpch_sf1_q02,1,q02,4620,51.51,0.0,283.0,54.3,1.8
tpch_sf1_q02,1,q02,4718,51.54,0.0,283.0,53.9,1.8
tpch_sf1_q02,1,q02,4817,51.59,0.0,283.0,53.8,1.8
tpch_sf1_q02,1,q02,4913,51.65,0.0,283.0,53.6,1.8
tpch_sf1_q02,1,q02,5013,51.67,0.0,283.0,54.1,1.8
tpch_sf1_q02,1,q02,5110,51.71,0.0,283.0,53.6,1.8
tpch_sf1_q02,1,q02,5207,51.75,0.0,283.0,54.6,1.8
tpch_sf1_q02,1,q02,5307,51.8,0.0,283.0,53.4,1.8
tpch_sf1_q02,1,q02,5403,51.88,0.0,283.0,54.2,1.8
tpch_sf1_q02,1,q02,5502,51.91,0.0,283.0,53.0,1.8
tpch_sf1_q02,1,q02,5601,51.94,0.0,283.0,54.3,1.8
tpch_sf1_q02,1,q02,5699,52.02,0.0,283.0,53.6,1.8
tpch_sf1_q02,1,q02,5796,52.06,0.0,283.0,53.9,1.8
tpch_sf1_q02,1,q02,5893,52.09,0.0,283.0,53.6,1.8
tpch_sf1_q02,1,q02,5990,52.17,0.0,283.0,53.6,1.8
tpch_sf1_q02,1,q02,6086,52.17,0.0,283.0,53.6,1.8
tpch_sf1_q02,1,q02,6182,52.19,0.0,283.0,53.6,1.8
