run_id,sf,query,time_offset_ms,power_w,gpu_util_pct,mem_used_mb,cpu_pkg_power_w,cpu_dram_power_w
tpch_sf2_q1,2,q1,49,51.31,0.0,15.0,55.4,1.8
tpch_sf2_q1,2,q1,181,51.28,0.0,16.0,53.8,1.8
tpch_sf2_q1,2,q1,298,51.02,0.0,33.0,53.8,1.8
tpch_sf2_q1,2,q1,398,51.0,0.0,3395.0,54.3,1.8
tpch_sf2_q1,2,q1,495,51.2,0.0,3395.0,54.7,1.8
tpch_sf2_q1,2,q1,593,51.22,0.0,3395.0,54.5,1.8
tpch_sf2_q1,2,q1,692,51.43,0.0,3395.0,54.9,1.8
tpch_sf2_q1,2,q1,789,51.54,0.0,3395.0,54.2,1.8
tpch_sf2_q1,2,q1,885,51.54,0.0,3395.0,54.5,1.8
tpch_sf2_q1,2,q1,982,51.64,0.0,3395.0,54.0,1.8
tpch_sf2_q1,2,q1,1078,51.87,0.0,3395.0,54.3,1.8
tpch_sf2_q1,2,q1,1179,51.85,0.0,3395.0,54.8,1.8
tpch_sf2_q1,2,q1,1279,51.76,0.0,3395.0,54.2,1.8
tpch_sf2_q1,2,q1,1377,51.64,0.0,3395.0,54.2,1.8
tpch_sf2_q1,2,q1,1474,51.63,0.0,3395.0,54.1,1.8
tpch_sf2_q1,2,q1,1577,51.57,0.0,3395.0,54.5,1.8
tpch_sf2_q1,2,q1,1676,51.6,0.0,3395.0,53.8,1.8
tpch_sf2_q1,2,q1,1772,51.64,0.0,3395.0,54.1,1.8
tpch_sf2_q1,2,q1,1868,51.7,0.0,3395.0,54.4,1.8
tpch_sf2_q1,2,q1,1965,51.73,0.0,3395.0,54.2,1.8
tpch_sf2_q1,2,q1,2062,51.78,0.0,3395.0,53.7,1.8
tpch_sf2_q1,2,q1,2159,51.83,0.0,3395.0,53.7,1.8
tpch_sf2_q1,2,q1,2256,51.88,0.0,3395.0,53.3,1.8
tpch_sf2_q1,2,q1,2353,51.9,0.0,3395.0,53.8,1.8
tpch_sf2_q1,2,q1,2450,51.97,0.0,3395.0,53.7,1.8
tpch_sf2_q1,2,q1,2548,51.97,0.0,3395.0,53.8,1.8
tpch_sf2_q1,2,q1,2644,51.97,0.0,3395.0,54.2,1.8
tpch_sf2_q1,2,q1,2745,52.06,0.0,3395.0,53.7,1.8
tpch_sf2_q1,2,q1,2844,52.09,0.0,3395.0,53.2,1.8
tpch_sf2_q1,2,q1,2941,52.11,0.0,3395.0,53.7,1.8
