run_id,sf,query,time_offset_ms,power_w,gpu_util_pct,mem_used_mb,cpu_pkg_power_w,cpu_dram_power_w
h2o_sf1gb_q1,1gb,q1,25,49.1,0.0,15.0,110.1,1.8
h2o_sf1gb_q1,1gb,q1,129,48.42,0.0,18.0,103.2,1.8
h2o_sf1gb_q1,1gb,q1,205,48.66,0.0,3395.0,106.1,1.9
h2o_sf1gb_q1,1gb,q1,278,48.89,0.0,3395.0,109.8,1.9
h2o_sf1gb_q1,1gb,q1,352,48.83,0.0,3395.0,108.1,1.8
h2o_sf1gb_q1,1gb,q1,426,48.83,0.0,3395.0,112.8,1.9
h2o_sf1gb_q1,1gb,q1,501,48.19,0.0,3395.0,136.9,2.1
h2o_sf1gb_q1,1gb,q1,576,43.39,0.0,3395.0,119.5,1.9
h2o_sf1gb_q1,1gb,q1,651,43.26,0.0,3395.0,119.0,1.8
h2o_sf1gb_q1,1gb,q1,725,43.26,0.0,3395.0,123.8,2.2
h2o_sf1gb_q1,1gb,q1,800,43.22,0.0,3395.0,113.2,1.8
h2o_sf1gb_q1,1gb,q1,873,43.12,0.0,3395.0,109.0,1.8
h2o_sf1gb_q1,1gb,q1,946,42.92,0.0,3395.0,107.9,1.9
h2o_sf1gb_q1,1gb,q1,1021,42.92,0.0,3395.0,129.5,2.1
h2o_sf1gb_q1,1gb,q1,1096,43.13,0.0,3395.0,110.4,1.8
h2o_sf1gb_q1,1gb,q1,1212,42.72,0.0,3403.0,107.3,2.0
h2o_sf1gb_q1,1gb,q1,1292,42.38,0.0,3465.0,106.3,1.8
h2o_sf1gb_q1,1gb,q1,1371,42.83,0.0,3437.0,105.8,1.9
h2o_sf1gb_q1,1gb,q1,1447,42.83,0.0,3437.0,108.4,1.8
h2o_sf1gb_q1,1gb,q1,1523,42.83,0.0,3437.0,107.1,1.8
h2o_sf1gb_q1,1gb,q1,1598,42.78,0.0,3437.0,108.9,1.8
h2o_sf1gb_q1,1gb,q1,1698,42.75,0.0,3437.0,103.6,1.8
h2o_sf1gb_q1,1gb,q1,1779,42.68,0.0,3437.0,103.3,1.8
h2o_sf1gb_q1,1gb,q1,1856,42.71,0.0,3437.0,104.1,1.9
h2o_sf1gb_q1,1gb,q1,1932,42.71,0.0,3441.0,103.2,1.9
h2o_sf1gb_q1,1gb,q1,2007,43.13,0.0,3447.0,106.0,1.9
h2o_sf1gb_q1,1gb,q1,2088,46.53,0.0,3447.0,106.4,1.8
h2o_sf1gb_q1,1gb,q1,2174,55.78,40.0,3447.0,109.4,1.9
h2o_sf1gb_q1,1gb,q1,2256,65.12,40.0,3447.0,105.9,1.8
h2o_sf1gb_q1,1gb,q1,2338,77.1,40.0,3447.0,105.1,1.8
h2o_sf1gb_q1,1gb,q1,2416,77.1,40.0,3447.0,104.2,1.8
h2o_sf1gb_q1,1gb,q1,2494,87.29,40.0,3447.0,107.3,1.8
h2o_sf1gb_q1,1gb,q1,2576,97.5,40.0,3447.0,105.4,1.8
h2o_sf1gb_q1,1gb,q1,2657,101.79,95.0,3447.0,106.7,1.8
h2o_sf1gb_q1,1gb,q1,2736,101.79,95.0,3447.0,104.8,1.8
h2o_sf1gb_q1,1gb,q1,2817,118.07,95.0,3447.0,105.5,1.8
h2o_sf1gb_q1,1gb,q1,2899,120.5,95.0,3447.0,110.5,1.9
h2o_sf1gb_q1,1gb,q1,2981,138.25,95.0,3447.0,107.3,1.8
h2o_sf1gb_q1,1gb,q1,3062,144.67,95.0,3447.0,106.5,1.8
h2o_sf1gb_q1,1gb,q1,3141,144.71,95.0,3447.0,108.4,1.8
h2o_sf1gb_q1,1gb,q1,3219,144.71,95.0,3447.0,109.5,1.8
h2o_sf1gb_q1,1gb,q1,3296,144.79,95.0,3447.0,109.4,1.8
h2o_sf1gb_q1,1gb,q1,3374,144.82,95.0,3447.0,106.7,1.8
h2o_sf1gb_q1,1gb,q1,3452,144.86,95.0,3447.0,107.7,1.8
h2o_sf1gb_q1,1gb,q1,3533,144.86,95.0,3447.0,108.4,1.8
h2o_sf1gb_q1,1gb,q1,3616,144.92,95.0,3447.0,108.2,1.8
h2o_sf1gb_q1,1gb,q1,3698,144.97,95.0,3447.0,106.0,1.8
h2o_sf1gb_q1,1gb,q1,3779,144.94,95.0,3447.0,107.2,1.8
h2o_sf1gb_q1,1gb,q1,3861,144.95,95.0,3447.0,106.9,1.8
h2o_sf1gb_q1,1gb,q1,3943,144.97,95.0,3447.0,106.6,1.8
h2o_sf1gb_q1,1gb,q1,4022,144.97,95.0,3447.0,106.8,1.8
h2o_sf1gb_q1,1gb,q1,4102,144.96,95.0,3447.0,107.0,1.8
h2o_sf1gb_q1,1gb,q1,4184,144.97,95.0,3447.0,107.0,1.8
h2o_sf1gb_q1,1gb,q1,4266,144.94,95.0,3447.0,107.5,1.8
h2o_sf1gb_q1,1gb,q1,4348,145.0,95.0,3447.0,109.2,1.8
h2o_sf1gb_q1,1gb,q1,4430,145.0,95.0,3447.0,108.5,1.8
h2o_sf1gb_q1,1gb,q1,4512,145.02,95.0,3447.0,108.1,1.8
h2o_sf1gb_q1,1gb,q1,4590,145.02,95.0,3447.0,108.0,1.8
h2o_sf1gb_q1,1gb,q1,4668,144.99,95.0,3447.0,107.2,1.8
h2o_sf1gb_q1,1gb,q1,4747,144.99,95.0,3447.0,106.4,1.8
h2o_sf1gb_q1,1gb,q1,4828,144.99,95.0,3447.0,108.7,1.8
h2o_sf1gb_q1,1gb,q1,4905,145.04,95.0,3447.0,106.0,1.8
