run_id,sf,query,time_offset_ms,power_w,gpu_util_pct,mem_used_mb,cpu_pkg_power_w,cpu_dram_power_w
h2o_sf1gb_q1,1gb,q1,24,62.76,0.0,15.0,110.3,1.9
h2o_sf1gb_q1,1gb,q1,128,62.73,0.0,18.0,105.8,1.8
h2o_sf1gb_q1,1gb,q1,203,62.55,0.0,3395.0,107.8,1.9
h2o_sf1gb_q1,1gb,q1,277,62.85,0.0,3395.0,107.7,1.8
h2o_sf1gb_q1,1gb,q1,350,62.81,0.0,3395.0,109.9,1.8
h2o_sf1gb_q1,1gb,q1,423,62.81,0.0,3395.0,108.5,1.8
h2o_sf1gb_q1,1gb,q1,495,60.68,0.0,3395.0,108.4,1.8
h2o_sf1gb_q1,1gb,q1,568,55.77,0.0,3395.0,109.1,1.8
h2o_sf1gb_q1,1gb,q1,641,55.77,0.0,3395.0,111.1,1.9
h2o_sf1gb_q1,1gb,q1,714,55.56,0.0,3395.0,109.3,1.8
h2o_sf1gb_q1,1gb,q1,786,55.54,0.0,3395.0,109.3,1.8
h2o_sf1gb_q1,1gb,q1,860,55.39,0.0,3395.0,109.9,1.8
h2o_sf1gb_q1,1gb,q1,933,55.39,0.0,3395.0,107.2,1.8
h2o_sf1gb_q1,1gb,q1,1006,55.16,0.0,3395.0,111.3,1.8
h2o_sf1gb_q1,1gb,q1,1079,55.3,0.0,3395.0,110.0,1.8
h2o_sf1gb_q1,1gb,q1,1195,54.6,0.0,3403.0,108.7,2.0
h2o_sf1gb_q1,1gb,q1,1276,54.78,0.0,3465.0,106.5,1.8
h2o_sf1gb_q1,1gb,q1,1352,55.14,0.0,3437.0,107.1,1.9
h2o_sf1gb_q1,1gb,q1,1425,55.14,0.0,3437.0,108.7,1.8
h2o_sf1gb_q1,1gb,q1,1499,55.07,0.0,3437.0,106.7,1.8
h2o_sf1gb_q1,1gb,q1,1573,54.94,0.0,3437.0,110.0,1.8
h2o_sf1gb_q1,1gb,q1,1675,54.87,0.0,3437.0,106.8,1.8
h2o_sf1gb_q1,1gb,q1,1757,54.81,0.0,3437.0,102.7,1.8
h2o_sf1gb_q1,1gb,q1,1833,54.81,0.0,3437.0,104.0,1.9
h2o_sf1gb_q1,1gb,q1,1909,54.9,0.0,3441.0,106.1,2.0
h2o_sf1gb_q1,1gb,q1,1984,55.71,0.0,3447.0,107.5,1.9
h2o_sf1gb_q1,1gb,q1,2068,64.83,0.0,3447.0,110.1,1.8
h2o_sf1gb_q1,1gb,q1,2148,64.83,0.0,3447.0,109.1,1.8
h2o_sf1gb_q1,1gb,q1,2230,78.45,0.0,3447.0,108.5,1.8
h2o_sf1gb_q1,1gb,q1,2312,88.63,0.0,3447.0,109.3,1.8
h2o_sf1gb_q1,1gb,q1,2393,104.83,0.0,3447.0,109.4,1.8
h2o_sf1gb_q1,1gb,q1,2471,112.69,0.0,3447.0,106.9,1.8
h2o_sf1gb_q1,1gb,q1,2549,132.26,0.0,3447.0,108.8,1.8
h2o_sf1gb_q1,1gb,q1,2628,132.26,0.0,3447.0,109.8,1.8
h2o_sf1gb_q1,1gb,q1,2710,146.07,96.0,3447.0,109.1,1.8
h2o_sf1gb_q1,1gb,q1,2791,150.2,96.0,3447.0,107.7,1.8
h2o_sf1gb_q1,1gb,q1,2873,173.51,96.0,3447.0,107.8,1.8
h2o_sf1gb_q1,1gb,q1,2951,186.46,96.0,3447.0,106.8,1.8
h2o_sf1gb_q1,1gb,q1,3029,186.46,96.0,3447.0,106.5,1.8
h2o_sf1gb_q1,1gb,q1,3107,186.98,96.0,3447.0,105.7,1.8
h2o_sf1gb_q1,1gb,q1,3189,191.28,96.0,3447.0,106.8,1.8
h2o_sf1gb_q1,1gb,q1,3271,191.43,96.0,3447.0,107.8,1.8
h2o_sf1gb_q1,1gb,q1,3353,191.5,96.0,3447.0,105.6,1.8
h2o_sf1gb_q1,1gb,q1,3430,191.5,96.0,3447.0,106.8,1.8
h2o_sf1gb_q1,1gb,q1,3509,191.52,96.0,3447.0,106.2,1.8
h2o_sf1gb_q1,1gb,q1,3586,191.56,96.0,3447.0,108.1,1.8
h2o_sf1gb_q1,1gb,q1,3669,191.69,96.0,3447.0,105.9,1.8
h2o_sf1gb_q1,1gb,q1,3750,191.71,96.0,3447.0,107.7,1.8
h2o_sf1gb_q1,1gb,q1,3832,191.71,96.0,3447.0,106.4,1.8
h2o_sf1gb_q1,1gb,q1,3910,191.85,96.0,3447.0,105.4,1.8
h2o_sf1gb_q1,1gb,q1,3988,191.87,96.0,3447.0,106.2,1.8
h2o_sf1gb_q1,1gb,q1,4070,191.81,96.0,3447.0,108.6,1.8
h2o_sf1gb_q1,1gb,q1,4148,191.96,96.0,3447.0,103.5,1.8
h2o_sf1gb_q1,1gb,q1,4227,191.96,96.0,3447.0,106.9,1.8
h2o_sf1gb_q1,1gb,q1,4309,191.85,96.0,3447.0,108.6,1.8
h2o_sf1gb_q1,1gb,q1,4387,191.86,96.0,3447.0,106.3,1.8
h2o_sf1gb_q1,1gb,q1,4464,191.85,96.0,3447.0,106.4,1.8
h2o_sf1gb_q1,1gb,q1,4544,191.85,96.0,3447.0,106.5,1.8
h2o_sf1gb_q1,1gb,q1,4624,191.84,96.0,3447.0,105.7,1.8
h2o_sf1gb_q1,1gb,q1,4703,191.85,96.0,3447.0,108.2,1.8
h2o_sf1gb_q1,1gb,q1,4781,191.84,96.0,3447.0,104.8,1.8
h2o_sf1gb_q1,1gb,q1,4860,191.93,96.0,3447.0,108.1,1.8
h2o_sf1gb_q1,1gb,q1,4940,191.93,96.0,3447.0,108.6,1.8
h2o_sf1gb_q1,1gb,q1,5019,191.95,96.0,3447.0,106.1,1.7
h2o_sf1gb_q1,1gb,q1,5098,191.88,96.0,3447.0,108.9,1.8
h2o_sf1gb_q1,1gb,q1,5177,191.89,95.0,3447.0,107.9,1.8
h2o_sf1gb_q1,1gb,q1,5258,191.84,95.0,3447.0,108.2,1.8
h2o_sf1gb_q1,1gb,q1,5337,191.84,95.0,3447.0,109.6,1.8
