run_id,sf,query,time_offset_ms,power_w,gpu_util_pct,mem_used_mb,cpu_pkg_power_w,cpu_dram_power_w
h2o_sf1gb_q1,1gb,q1,28,38.97,0.0,15.0,111.5,1.9
h2o_sf1gb_q1,1gb,q1,145,38.53,0.0,16.0,103.9,1.8
h2o_sf1gb_q1,1gb,q1,261,38.56,0.0,33.0,104.6,1.8
h2o_sf1gb_q1,1gb,q1,339,38.4,0.0,3395.0,107.2,1.8
h2o_sf1gb_q1,1gb,q1,416,34.06,0.0,3395.0,110.1,1.9
h2o_sf1gb_q1,1gb,q1,493,34.06,0.0,3395.0,109.3,1.8
h2o_sf1gb_q1,1gb,q1,570,34.0,0.0,3395.0,106.4,1.8
h2o_sf1gb_q1,1gb,q1,648,33.68,0.0,3395.0,117.2,1.9
h2o_sf1gb_q1,1gb,q1,725,33.67,0.0,3395.0,108.6,1.8
h2o_sf1gb_q1,1gb,q1,802,33.67,0.0,3395.0,107.7,1.8
h2o_sf1gb_q1,1gb,q1,878,33.6,0.0,3395.0,110.8,1.8
h2o_sf1gb_q1,1gb,q1,955,33.57,0.0,3395.0,109.8,1.8
h2o_sf1gb_q1,1gb,q1,1032,33.55,0.0,3395.0,108.1,1.8
h2o_sf1gb_q1,1gb,q1,1108,33.55,0.0,3395.0,106.7,1.8
h2o_sf1gb_q1,1gb,q1,1185,33.58,0.0,3395.0,109.9,1.8
h2o_sf1gb_q1,1gb,q1,1273,33.51,0.0,3403.0,107.1,2.0
h2o_sf1gb_q1,1gb,q1,1405,33.5,0.0,3453.0,104.7,1.8
h2o_sf1gb_q1,1gb,q1,1518,33.51,0.0,3648.0,106.1,1.8
h2o_sf1gb_q1,1gb,q1,1597,33.6,0.0,3437.0,106.9,1.9
h2o_sf1gb_q1,1gb,q1,1674,33.62,0.0,3437.0,107.1,1.8
h2o_sf1gb_q1,1gb,q1,1751,33.63,0.0,3437.0,108.3,1.8
h2o_sf1gb_q1,1gb,q1,1845,33.63,0.0,3437.0,106.4,1.8
h2o_sf1gb_q1,1gb,q1,1946,33.63,0.0,3437.0,103.8,1.8
h2o_sf1gb_q1,1gb,q1,2027,33.64,0.0,3437.0,106.4,1.9
h2o_sf1gb_q1,1gb,q1,2106,33.64,0.0,3441.0,106.2,2.0
h2o_sf1gb_q1,1gb,q1,2189,33.94,0.0,3441.0,107.6,1.9
h2o_sf1gb_q1,1gb,q1,2274,36.26,0.0,3447.0,107.1,1.8
h2o_sf1gb_q1,1gb,q1,2356,40.32,53.0,3447.0,107.8,1.8
h2o_sf1gb_q1,1gb,q1,2438,43.67,53.0,3447.0,109.5,1.8
h2o_sf1gb_q1,1gb,q1,2519,48.95,53.0,3447.0,107.4,1.8
h2o_sf1gb_q1,1gb,q1,2600,48.95,53.0,3447.0,107.9,1.8
h2o_sf1gb_q1,1gb,q1,2682,53.32,53.0,3447.0,109.7,1.8
h2o_sf1gb_q1,1gb,q1,2762,57.68,53.0,3447.0,109.1,1.8
h2o_sf1gb_q1,1gb,q1,2843,59.46,98.0,3447.0,108.8,1.8
h2o_sf1gb_q1,1gb,q1,2925,66.44,98.0,3447.0,106.2,1.8
h2o_sf1gb_q1,1gb,q1,3006,66.44,98.0,3447.0,107.5,1.8
h2o_sf1gb_q1,1gb,q1,3089,70.81,98.0,3447.0,107.9,1.8
h2o_sf1gb_q1,1gb,q1,3170,71.39,98.0,3447.0,111.0,1.8
h2o_sf1gb_q1,1gb,q1,3251,75.11,98.0,3447.0,106.8,1.8
h2o_sf1gb_q1,1gb,q1,3332,76.98,98.0,3447.0,106.4,1.7
h2o_sf1gb_q1,1gb,q1,3414,76.98,98.0,3447.0,109.0,1.8
h2o_sf1gb_q1,1gb,q1,3496,77.23,98.0,3447.0,108.4,1.8
h2o_sf1gb_q1,1gb,q1,3577,77.18,98.0,3447.0,107.5,1.8
h2o_sf1gb_q1,1gb,q1,3658,77.17,98.0,3447.0,107.5,1.8
h2o_sf1gb_q1,1gb,q1,3739,77.15,98.0,3447.0,108.6,1.8
h2o_sf1gb_q1,1gb,q1,3822,77.12,98.0,3447.0,105.5,1.8
h2o_sf1gb_q1,1gb,q1,3902,77.12,98.0,3447.0,106.9,1.8
h2o_sf1gb_q1,1gb,q1,3983,77.12,98.0,3447.0,107.6,1.8
h2o_sf1gb_q1,1gb,q1,4065,77.14,98.0,3447.0,105.4,1.7
h2o_sf1gb_q1,1gb,q1,4146,77.15,98.0,3447.0,107.6,1.8
h2o_sf1gb_q1,1gb,q1,4227,77.18,98.0,3447.0,109.9,1.8
h2o_sf1gb_q1,1gb,q1,4309,77.18,98.0,3447.0,106.8,1.8
h2o_sf1gb_q1,1gb,q1,4394,77.2,98.0,3447.0,109.5,1.8
h2o_sf1gb_q1,1gb,q1,4473,77.22,98.0,3447.0,109.7,1.8
h2o_sf1gb_q1,1gb,q1,4554,77.23,98.0,3447.0,109.9,1.8
h2o_sf1gb_q1,1gb,q1,4636,77.28,98.0,3447.0,108.6,1.8
h2o_sf1gb_q1,1gb,q1,4716,77.28,98.0,3447.0,108.0,1.8
h2o_sf1gb_q1,1gb,q1,4798,77.28,98.0,3447.0,113.6,1.8
h2o_sf1gb_q1,1gb,q1,4879,77.27,98.0,3447.0,108.3,1.8
h2o_sf1gb_q1,1gb,q1,4959,77.29,98.0,3447.0,106.8,1.8
h2o_sf1gb_q1,1gb,q1,5041,77.27,98.0,3447.0,106.6,1.8
h2o_sf1gb_q1,1gb,q1,5122,77.26,98.0,3447.0,104.3,1.8
