run_id,sf,query,time_offset_ms,power_w,gpu_util_pct,mem_used_mb,cpu_pkg_power_w,cpu_dram_power_w
h2o_sf1gb_q1,1gb,q1,28,39.33,0.0,15.0,109.4,1.9
h2o_sf1gb_q1,1gb,q1,146,36.64,0.0,16.0,103.0,1.8
h2o_sf1gb_q1,1gb,q1,244,36.82,1.0,18.0,103.9,1.8
h2o_sf1gb_q1,1gb,q1,323,36.99,1.0,49.0,105.0,1.9
h2o_sf1gb_q1,1gb,q1,400,37.01,1.0,283.0,108.3,1.8
h2o_sf1gb_q1,1gb,q1,477,37.01,1.0,283.0,108.4,1.9
h2o_sf1gb_q1,1gb,q1,553,37.17,1.0,283.0,108.3,1.9
h2o_sf1gb_q1,1gb,q1,630,37.19,1.0,283.0,108.3,1.8
h2o_sf1gb_q1,1gb,q1,707,37.19,0.0,283.0,108.9,1.9
h2o_sf1gb_q1,1gb,q1,784,37.07,0.0,283.0,109.2,1.8
h2o_sf1gb_q1,1gb,q1,932,36.56,0.0,283.0,110.5,1.8
h2o_sf1gb_q1,1gb,q1,1009,36.52,0.0,283.0,108.5,1.8
h2o_sf1gb_q1,1gb,q1,1085,36.41,0.0,283.0,108.6,1.8
h2o_sf1gb_q1,1gb,q1,1161,36.41,0.0,283.0,109.2,1.8
h2o_sf1gb_q1,1gb,q1,1235,36.2,0.0,283.0,107.5,1.8
h2o_sf1gb_q1,1gb,q1,1311,36.17,0.0,283.0,107.7,1.8
h2o_sf1gb_q1,1gb,q1,1386,36.0,0.0,283.0,109.1,1.8
h2o_sf1gb_q1,1gb,q1,1459,36.0,0.0,283.0,110.2,1.8
h2o_sf1gb_q1,1gb,q1,1534,36.01,0.0,283.0,110.8,1.8
h2o_sf1gb_q1,1gb,q1,1608,36.0,0.0,283.0,108.2,1.8
h2o_sf1gb_q1,1gb,q1,1683,35.99,0.0,283.0,108.2,1.8
h2o_sf1gb_q1,1gb,q1,1758,35.99,0.0,283.0,109.1,1.9
h2o_sf1gb_q1,1gb,q1,1833,36.02,0.0,283.0,107.7,1.8
h2o_sf1gb_q1,1gb,q1,1908,36.01,0.0,283.0,106.3,1.8
h2o_sf1gb_q1,1gb,q1,2023,35.98,0.0,283.0,109.0,1.8
h2o_sf1gb_q1,1gb,q1,2098,36.01,0.0,283.0,108.4,1.9
h2o_sf1gb_q1,1gb,q1,2172,36.01,0.0,283.0,107.1,1.8
h2o_sf1gb_q1,1gb,q1,2247,36.02,0.0,283.0,108.6,1.9
h2o_sf1gb_q1,1gb,q1,2322,36.02,0.0,283.0,104.8,1.8
h2o_sf1gb_q1,1gb,q1,2397,36.02,0.0,283.0,108.8,1.9
h2o_sf1gb_q1,1gb,q1,2482,36.02,0.0,283.0,137.1,1.8
h2o_sf1gb_q1,1gb,q1,2558,36.03,0.0,283.0,150.3,1.8
h2o_sf1gb_q1,1gb,q1,2633,36.02,0.0,283.0,117.2,1.9
h2o_sf1gb_q1,1gb,q1,2866,36.02,0.0,303.0,114.0,2.1
h2o_sf1gb_q1,1gb,q1,2942,36.07,0.0,15669.0,114.9,1.8
h2o_sf1gb_q1,1gb,q1,3019,36.12,0.0,15669.0,129.1,2.2
h2o_sf1gb_q1,1gb,q1,3123,36.39,0.0,15691.0,117.9,1.8
h2o_sf1gb_q1,1gb,q1,3200,38.74,0.0,15785.0,118.2,1.8
h2o_sf1gb_q1,1gb,q1,3404,43.23,0.0,5583.0,115.3,1.8
h2o_sf1gb_q1,1gb,q1,3479,43.22,0.0,5583.0,117.1,1.8
h2o_sf1gb_q1,1gb,q1,3554,43.22,0.0,5583.0,116.6,1.9
h2o_sf1gb_q1,1gb,q1,3634,42.57,0.0,5583.0,133.1,1.8
h2o_sf1gb_q1,1gb,q1,3718,43.22,0.0,5583.0,157.8,1.8
h2o_sf1gb_q1,1gb,q1,3793,42.56,0.0,5583.0,117.7,1.8
h2o_sf1gb_q1,1gb,q1,3868,42.56,0.0,5583.0,119.8,1.8
h2o_sf1gb_q1,1gb,q1,3943,42.59,0.0,5583.0,116.6,1.8
h2o_sf1gb_q1,1gb,q1,4019,42.55,0.0,5583.0,116.5,1.8
h2o_sf1gb_q1,1gb,q1,4093,42.49,0.0,5583.0,118.6,1.8
h2o_sf1gb_q1,1gb,q1,4233,42.49,0.0,463.0,112.9,1.8
h2o_sf1gb_q1,1gb,q1,4433,40.71,0.0,459.0,105.4,1.9
h2o_sf1gb_q1,1gb,q1,4599,37.09,0.0,18.0,112.7,1.8
h2o_sf1gb_q1,1gb,q1,4677,37.1,0.0,47.0,115.7,1.9
h2o_sf1gb_q1,1gb,q1,4754,37.32,0.0,283.0,117.0,1.8
h2o_sf1gb_q1,1gb,q1,4831,37.35,0.0,283.0,117.9,1.8
h2o_sf1gb_q1,1gb,q1,4909,37.34,0.0,283.0,118.2,1.8
h2o_sf1gb_q1,1gb,q1,4985,37.22,0.0,283.0,119.4,1.9
h2o_sf1gb_q1,1gb,q1,5062,37.22,0.0,283.0,115.8,1.8
h2o_sf1gb_q1,1gb,q1,5139,37.23,0.0,283.0,114.3,2.2
h2o_sf1gb_q1,1gb,q1,5217,37.23,0.0,283.0,119.6,1.9
h2o_sf1gb_q1,1gb,q1,5378,37.24,0.0,283.0,125.0,1.9
h2o_sf1gb_q1,1gb,q1,5455,36.63,0.0,283.0,123.5,1.9
h2o_sf1gb_q1,1gb,q1,5533,36.47,0.0,283.0,124.2,2.0
h2o_sf1gb_q1,1gb,q1,5610,36.29,0.0,283.0,128.2,2.9
h2o_sf1gb_q1,1gb,q1,5687,36.29,0.0,283.0,126.7,2.0
h2o_sf1gb_q1,1gb,q1,5768,36.29,0.0,283.0,128.9,2.0
h2o_sf1gb_q1,1gb,q1,5848,36.09,0.0,283.0,126.7,2.0
h2o_sf1gb_q1,1gb,q1,5925,36.08,0.0,283.0,133.4,2.1
h2o_sf1gb_q1,1gb,q1,6002,36.09,0.0,283.0,133.7,2.5
h2o_sf1gb_q1,1gb,q1,6080,36.08,0.0,283.0,138.4,2.7
h2o_sf1gb_q1,1gb,q1,6157,36.08,0.0,283.0,122.0,2.0
h2o_sf1gb_q1,1gb,q1,6234,36.06,0.0,283.0,117.9,2.2
h2o_sf1gb_q1,1gb,q1,6311,36.01,0.0,283.0,110.2,1.8
h2o_sf1gb_q1,1gb,q1,6397,35.96,0.0,283.0,114.2,1.9
h2o_sf1gb_q1,1gb,q1,6553,36.03,0.0,298.0,115.6,1.8
h2o_sf1gb_q1,1gb,q1,6631,36.21,0.0,671.0,118.5,2.2
h2o_sf1gb_q1,1gb,q1,6709,36.29,0.0,749.0,120.1,2.9
h2o_sf1gb_q1,1gb,q1,6787,36.49,0.0,859.0,121.7,2.8
h2o_sf1gb_q1,1gb,q1,6864,36.49,0.0,861.0,117.0,1.8
h2o_sf1gb_q1,1gb,q1,6941,36.55,0.0,861.0,117.6,1.8
h2o_sf1gb_q1,1gb,q1,7019,36.52,0.0,861.0,120.8,1.9
h2o_sf1gb_q1,1gb,q1,7232,36.48,0.0,881.0,132.7,2.3
h2o_sf1gb_q1,1gb,q1,7310,36.48,0.0,15745.0,126.6,2.1
h2o_sf1gb_q1,1gb,q1,7391,36.54,0.0,15745.0,135.3,2.5
h2o_sf1gb_q1,1gb,q1,7468,36.54,0.0,15751.0,117.2,1.9
h2o_sf1gb_q1,1gb,q1,7552,36.48,0.0,15773.0,135.1,2.3
h2o_sf1gb_q1,1gb,q1,7677,36.75,12.0,15789.0,124.7,1.9
h2o_sf1gb_q1,1gb,q1,7754,37.25,12.0,6097.0,115.9,1.8
h2o_sf1gb_q1,1gb,q1,7909,39.96,12.0,6079.0,112.7,1.8
h2o_sf1gb_q1,1gb,q1,7985,39.58,12.0,6079.0,112.0,1.8
h2o_sf1gb_q1,1gb,q1,8062,39.58,12.0,6079.0,113.1,1.9
h2o_sf1gb_q1,1gb,q1,8139,39.61,12.0,6079.0,112.2,1.8
h2o_sf1gb_q1,1gb,q1,8215,39.61,0.0,6079.0,111.5,1.8
h2o_sf1gb_q1,1gb,q1,8291,39.94,0.0,6079.0,112.6,1.8
h2o_sf1gb_q1,1gb,q1,8366,39.94,0.0,6079.0,115.6,1.8
h2o_sf1gb_q1,1gb,q1,8440,39.58,0.0,6079.0,114.4,1.8
h2o_sf1gb_q1,1gb,q1,8515,39.58,0.0,6079.0,114.6,1.8
h2o_sf1gb_q1,1gb,q1,8590,39.44,0.0,6079.0,113.2,1.8
h2o_sf1gb_q1,1gb,q1,8664,39.44,0.0,6079.0,120.8,2.5
h2o_sf1gb_q1,1gb,q1,8788,36.47,0.0,959.0,113.0,1.8
h2o_sf1gb_q1,1gb,q1,8899,36.55,0.0,595.0,109.8,2.0
h2o_sf1gb_q1,1gb,q1,8988,36.57,0.0,595.0,112.3,1.8
